date,median,n_available,p10,p25,p75,p90,variable
2010-07-01,201807.0,187,201807.0,201807.0,201807.0,201807.0,permits units SA
2010-08-01,35.46211033447225,188,1.617557667931002,10.2028864733316,123.31999800445476,233.30836278108404,permits units SA
2010-09-01,201808.0,189,201808.0,201808.0,201808.0,201808.0,permits units SA
2010-10-01,42.4051837247574,189,2.857578492795516,12.7415664812027,115.344518406634,243.3569402873316,permits units SA
2010-11-01,201809.0,189,201809.0,201809.0,201809.0,201809.0,permits units SA
2010-12-01,32.6834062043572,189,2.2535534699435322,9.45352828942315,107.482150012104,265.35661835591696,permits units SA
2011-01-01,201810.0,189,201810.0,201810.0,201810.0,201810.0,permits units SA
2011-02-01,33.6240111129719,188,1.310912534256508,9.891351945305788,124.09060309311849,239.52824043299876,permits units SA
2011-03-01,201811.0,187,201811.0,201811.0,201811.0,201811.0,permits units SA
2011-04-01,38.9834217825868,188,2.778844596850706,12.88098703941045,118.754060430498,239.49115312735267,permits units SA
2011-05-01,201812.0,189,201812.0,201812.0,201812.0,201812.0,permits units SA
2011-06-01,38.2717056823852,189,3.0365368016914522,10.91682416089,114.275213379868,253.60255312405064,permits units SA
2011-07-01,201901.0,189,201901.0,201901.0,201901.0,201901.0,permits units SA
2011-08-01,40.3352880791365,189,1.8364252887191002,11.9083267026367,108.148596212808,245.161251895661,permits units SA
2011-09-01,201902.0,189,201902.0,201902.0,201902.0,201902.0,permits units SA
2011-10-01,34.5844268787316,189,1.7906759622779107,9.90648714785701,103.33819306246,251.49001591848085,permits units SA
2011-11-01,201903.0,189,201903.0,201903.0,201903.0,201903.0,permits units SA
2011-12-01,33.4888667145581,189,1.5459895276183082,11.2631074661038,111.797502065728,257.21016040557066,permits units SA
2012-01-01,201904.0,189,201904.0,201904.0,201904.0,201904.0,permits units SA
2012-02-01,40.5949605562225,190,2.2393897387978035,12.345038426495,112.73199428106825,260.0374362891976,permits units SA
2012-03-01,201905.0,190,201905.0,201905.0,201905.0,201905.0,permits units SA
2012-04-01,38.714865336222346,190,1.4763205065195901,9.370140820177758,112.68962687254624,256.34559815657855,permits units SA
2012-05-01,201906.0,189,201906.0,201906.0,201906.0,201906.0,permits units SA
2012-06-01,36.5520416325384,189,2.0488482810584823,9.4360062088812,99.6580797947632,243.56642736842448,permits units SA
2012-07-01,201907.0,189,201907.0,201907.0,201907.0,201907.0,permits units SA
2012-08-01,37.3547070780466,189,1.084429326434162,11.9168710317744,112.159654593524,230.13039867944622,permits units SA
2012-09-01,201908.0,190,201908.0,201908.0,201908.0,201908.0,permits units SA
2012-10-01,37.23901257824415,190,1.0366301768055062,9.62843421193524,124.4130482516565,285.9278384812696,permits units SA
2012-11-01,201909.0,190,201909.0,201909.0,201909.0,201909.0,permits units SA
2012-12-01,38.5805717999285,190,1.6691471307534214,9.817429898040606,114.8535915524275,255.68333885492817,permits units SA
2013-01-01,201910.0,190,201910.0,201910.0,201910.0,201910.0,permits units SA
2013-02-01,36.0769548647533,190,2.112480809121518,9.886315997566932,112.3718574374595,278.94899972171197,permits units SA
2013-03-01,201911.0,190,201911.0,201911.0,201911.0,201911.0,permits units SA
2013-04-01,39.606258173818,190,1.864888172708059,11.090752008637226,118.32390279657126,288.3157349190947,permits units SA
2013-05-01,201912.0,190,201912.0,201912.0,201912.0,201912.0,permits units SA
2013-06-01,35.6066515309943,190,2.546159658821151,10.961032780003976,123.87797341639674,280.25023555086625,permits units SA
2013-07-01,202001.0,190,202001.0,202001.0,202001.0,202001.0,permits units SA
2013-08-01,37.058685998902,190,2.037546766431136,11.82196675071835,114.1649672017245,302.8483091077426,permits units SA
