rep,feasible_true,oracle_true,truth_diff,feasible_estimate,oracle_estimate,diff_estimate,feasible_se,oracle_se,diff_se,feasible_z,oracle_z,diff_z,feasible_reject,oracle_reject,diff_reject
219,0.2948314183101386,0.2948314183101386,0.0,0.3365762795058362,0.3338200881318684,-0.0027561913739677646,0.05071328795038893,0.0529281317715483,0.0022148438211593707,0.8231543030011218,0.7366341587497393,-0.08652014425138255,0,0,0
220,0.3660575868274427,0.3660575868274427,0.0,0.3686738830348452,0.38427496339728634,0.015601080362441122,0.04621742000303832,0.048527965201777774,0.0023105451987394526,0.056608443466348995,0.3753995555778269,0.3187911121114779,0,0,0
221,0.5243859642968839,0.5243859642968839,0.0,0.43798533190498057,0.4397569351360521,0.0017716032310715057,0.060052268407994006,0.0628904614568092,0.0028381930488151907,-1.4387571807429325,-1.3456576275712628,0.09309955317166962,0,0,0
222,0.4611856092163498,0.4611856092163498,0.0,0.38073270013789134,0.3783127048443138,-0.0024199952935775593,0.0432706535898131,0.04401306468041719,0.000742411090604092,-1.8592949817933633,-1.882916015364611,-0.023621033571247674,0,0,0
223,0.42779758919189664,0.42779758919189664,0.0,0.42507558945696966,0.42763467731947413,0.002559087862504472,0.05711516088743058,0.05761107586766584,0.0004959149802352611,-0.04765809449949423,-0.002827787364997727,0.044830307134496504,0,0,0
224,0.32209083577472586,0.32209083577472586,0.0,0.28544453604396836,0.2790133418617911,-0.006431194182177247,0.04872808250732338,0.04963808394591007,0.0009100014385866953,-0.7520570858754786,-0.8678315214558986,-0.11577443558042,0,0,0
225,0.49129174229712125,0.49129174229712125,0.0,0.5531511518186859,0.5457455608424094,-0.007405590976276466,0.049661314594513756,0.049719231536609086,5.791694209533044e-05,1.245625695305264,1.095226471977809,-0.15039922332745492,0,0,0
226,0.3794139301425536,0.3794139301425536,0.0,0.3104495728433842,0.3265459010294971,0.016096328186112896,0.054782428305280434,0.05749763103311302,0.0027152027278325858,-1.2588773340761525,-0.9194818666982936,0.339395467377859,0,0,0
227,0.5058253329297783,0.5058253329297783,0.0,0.4840444574952786,0.4751996987229573,-0.00884475877232127,0.044896022826460345,0.04559911728559299,0.000703094459132643,-0.48514042142865954,-0.671627786454917,-0.1864873650262575,0,0,0
228,0.35261119261879825,0.35261119261879825,0.0,0.34428987723174553,0.3335164331847462,-0.010773444046999314,0.05378191069305301,0.05425999981025663,0.00047808911720361585,-0.15472331272394865,-0.3519122650354783,-0.19718895231152964,0,0,0
229,0.4541893025407614,0.4541893025407614,0.0,0.44069768406309473,0.4279660460954908,-0.012731637967603904,0.051165126756530385,0.052070725318084404,0.0009055985615540191,-0.26368777589209597,-0.5036084342032991,-0.23992065831120318,0,0,0
230,0.4774667677123826,0.4774667677123826,0.0,0.4990447452424364,0.49480612319930617,-0.004238622043130247,0.04660614765976761,0.04605973269445934,-0.0005464149653082659,0.4629856491803725,0.37645367162561405,-0.08653197755475844,0,0,0
231,0.4902585577852961,0.4902585577852961,0.0,0.49882520551386905,0.5109967263419878,0.012171520828118731,0.04236129234319263,0.04389956868868771,0.001538276345495082,0.20222819594760558,0.47240028037076415,0.27017208442315854,0,0,0
232,0.4375457106791458,0.4375457106791458,0.0,0.4407188401685089,0.45754800167551685,0.016829161507007973,0.06194959237396331,0.06162013600423778,-0.0003294563697255268,0.05122115203290145,0.32460640779818156,0.2733852557652801,0,0,0
233,0.45493878272252564,0.45493878272252564,0.0,0.5297679488516972,0.521844643520449,-0.007923305331248187,0.0648194073124274,0.06508531116135978,0.0002659038489323806,1.154425336975043,1.0279717436097076,-0.12645359336533546,0,0,0
234,0.3888669392089886,0.3888669392089886,0.0,0.38889868625752194,0.3854979094254668,-0.0034007768320551413,0.07062215876479773,0.06987738799353065,-0.0007447707712670837,0.0004495338161361828,-0.04821344758670339,-0.04866298140283957,0,0,0
235,0.40047709186512365,0.40047709186512365,0.0,0.37258565402345617,0.3810681213413462,0.008482467317890041,0.05354643475894494,0.054896481289935926,0.0013500465309909879,-0.5208831917050875,-0.3535558212058966,0.16732737049919083,0,0,0
236,0.3478222138293243,0.3478222138293243,0.0,0.2632635727539083,0.2564910136895686,-0.0067725590643397116,0.058888515434538054,0.06027978146082288,0.0013912660262848237,-1.4359105583059484,-1.5151216199931616,-0.07921106168721326,0,0,0
237,0.3344517789467042,0.3344517789467042,0.0,0.30366521055296725,0.31362436171652175,0.009959151163554503,0.03923485553715598,0.04016822623549429,0.0009333706983383136,-0.7846739327122441,-0.5185047780819977,0.2661691546302464,0,0,0
238,0.3967791914367964,0.3967791914367964,0.0,0.44856269882631855,0.4600664819603116,0.011503783133993029,0.05883051498836838,0.06328876574763571,0.0044582507592673334,0.88021509585222,0.9999766905847647,0.11976159473254466,0,0,0
239,0.45228031079190745,0.45228031079190745,0.0,0.417337454880202,0.41515897189117656,-0.0021784829890254542,0.05829034751560728,0.05755373282460331,-0.0007366146910039659,-0.5994621305414152,-0.644985773796102,-0.04552364325468683,0,0,0
240,0.4983445711972423,0.4983445711972423,0.0,0.5715565398188841,0.5718802782079532,0.0003237383890690726,0.05795391741478116,0.05851407037964659,0.0005601529648654319,1.2632790307798776,1.2567183676268294,-0.006560663153048152,0,0,0
241,0.33495228328066007,0.33495228328066007,0.0,0.32543626938541564,0.3212159773695493,-0.004220292015866323,0.04782480737410803,0.048445344361060357,0.0006205369869523233,-0.19897652322581685,-0.28354233192636324,-0.08456580870054639,0,0,0
242,0.49940609491848087,0.49940609491848087,0.0,0.3394442370547275,0.35581745224535566,0.016373215190628176,0.061015242029347695,0.06011927510460567,-0.000895966924742024,-2.6216704636984542,-2.388396107958478,0.23327435573997635,1,1,0
243,0.28184517503972106,0.28184517503972106,0.0,0.3668253594793012,0.3849234853134117,0.018098125834110468,0.07119923154157141,0.07081524647288995,-0.00038398506868146665,1.1935547982700123,1.4555948811553157,0.26204008288530334,0,0,0
244,0.28028939144437837,0.28028939144437837,0.0,0.31302132606434235,0.30585400454530803,-0.00716732151903432,0.0384204603773756,0.03906593077393431,0.0006454703965587116,0.8519401979690651,0.6543966211599127,-0.19754357680915235,0,0,0
245,0.3774634229952429,0.3774634229952429,0.0,0.4144685242774401,0.42232342225636754,0.007854897978927466,0.05340180804476542,0.05644543077295071,0.0030436227281852857,0.6929559622995672,0.7947498787204239,0.10179391642085667,0,0,0
246,0.3018152760574131,0.3018152760574131,0.0,0.33201348392400265,0.3308534420251202,-0.001160041898882469,0.07703878595222219,0.07393088394835064,-0.0031079020038715516,0.3919870685049196,0.3927744998692784,0.000787431364358826,0,0,0
247,0.41604135471974,0.41604135471974,0.0,0.3841862836738945,0.37037042176637763,-0.01381586190751688,0.05214794949629014,0.05335807804812519,0.0012101285518350477,-0.6108595132414882,-0.855932871348373,-0.2450733581068848,0,0,0
248,0.31243348805876386,0.31243348805876386,0.0,0.28032331195253923,0.2850783144408015,0.004755002488262272,0.042610888942757816,0.04622488132298444,0.0036139923802266244,-0.7535673838994646,-0.5917846154503921,0.16178276844907258,0,0,0
249,0.35520846129023614,0.35520846129023614,0.0,0.30940626308484576,0.29044451942542127,-0.01896174365942449,0.05918145654024486,0.0575843241564403,-0.0015971323838045656,-0.7739282012135634,-1.1246800724598172,-0.35075187124625373,0,0,0
250,0.4047245387455821,0.4047245387455821,0.0,0.4550396019505232,0.4424395619542997,-0.0126000399962235,0.05705795805040319,0.05845506706823073,0.0013971090178275455,0.8818237617352925,0.6451968169790192,-0.23662694475627333,0,0,0
251,0.43606786425472377,0.43606786425472377,0.0,0.43483266783222274,0.42674269225622785,-0.00808997557599489,0.043417840373277374,0.04361439718855316,0.0001965568152757849,-0.02844905255262907,-0.2138094895174514,-0.18536043696482235,0,0,0
252,0.6507121686649144,0.6507121686649144,0.0,0.6107747200379103,0.6058093917022389,-0.004965328335671426,0.03859610129580715,0.039276210296249114,0.0006801090004419641,-1.0347534410513808,-1.1432563535022051,-0.10850291245082433,0,0,0
253,0.31856036802921994,0.31856036802921994,0.0,0.21512922619533595,0.21481570777379305,-0.00031351842154289655,0.052185903063336606,0.052264363026986484,7.845996364987812e-05,-1.9819747434159076,-1.984998079893536,-0.0030233364776284244,1,1,0
254,0.5017538135226736,0.5017538135226736,0.0,0.43499774187904916,0.43018325853704764,-0.004814483342001519,0.041793668907674775,0.04294554833592114,0.0011518794282463635,-1.597277132837832,-1.6665418828931762,-0.06926475005534427,0,0,0
255,0.40940385509147365,0.40940385509147365,0.0,0.39667135839891926,0.401513519324752,0.004842160925832728,0.03519565709442094,0.037117023292800665,0.0019213661983797231,-0.36176328966941446,-0.21257997184952304,0.14918331781989141,0,0,0
256,0.3919173914639396,0.3919173914639396,0.0,0.47437591461775713,0.4772449174948472,0.0028690028770900766,0.04333035741495658,0.04237120148345243,-0.0009591559315041548,1.9030196858093502,2.0138094517860496,0.11078976597669943,0,1,1
257,0.2547154771081802,0.2547154771081802,0.0,0.19904531964949035,0.19812806600441157,-0.0009172536450787749,0.04779599684148814,0.04917643740950584,0.001380440568017699,-1.1647451907597155,-1.1507017198612735,0.014043470898442045,0,0,0
258,0.3809378454293951,0.3809378454293951,0.0,0.4706118593319031,0.47478145254412646,0.004169593212223377,0.039534276009263083,0.04053974883501561,0.0010054728257525292,2.268259924160414,2.3148541816735504,0.046594257513136395,1,1,0
259,0.544216925412553,0.544216925412553,0.0,0.5371463314969875,0.5426603431739456,0.005514011676958086,0.040080351043624014,0.03956309440152928,-0.0005172566420947322,-0.1764104787373165,-0.03934429958408816,0.13706617915322833,0,0,0
260,0.4147986609024421,0.4147986609024421,0.0,0.41372425425560766,0.42105192444908746,0.007327670193479796,0.048312080786786,0.05057605300967881,0.0022639722228928114,-0.02223888164900386,0.12364079785839859,0.14587967950740244,0,0,0
261,0.4594366724355723,0.4594366724355723,0.0,0.4999368773947034,0.4985678631661763,-0.0013690142285270879,0.057710663074453356,0.0578620941644722,0.00015143109001884703,0.701780274242928,0.6762836930750231,-0.025496581167904875,0,0,0
262,0.5316122796960434,0.5316122796960434,0.0,0.5382571774939091,0.5330618740255904,-0.005195303468318757,0.04610306301566391,0.04592901503422798,-0.00017404798143592914,0.14413137356205682,0.0315616245736307,-0.11256974898842612,0,0,0
263,0.348194464920366,0.348194464920366,0.0,0.4078685652358011,0.4117566083985544,0.003888043162753263,0.07517882545545346,0.07481555542006899,-0.000363270035384472,0.7937620726835442,0.8495845966965594,0.05582252401301524,0,0,0
264,0.392392682662133,0.392392682662133,0.0,0.37376390471354215,0.36297883883944326,-0.010785065874098887,0.0543256553993805,0.054589342262059054,0.0002636868626785527,-0.3429094009384614,-0.5388202642465816,-0.1959108633081202,0,0,0
265,0.44059967339153194,0.44059967339153194,0.0,0.4449217864124595,0.43902982215537883,-0.005891964257080662,0.04214605115773879,0.04396429894728705,0.001818247789548262,0.1025508417087833,-0.03570740973341462,-0.13825825144219792,0,0,0
266,0.4455108506102271,0.4455108506102271,0.0,0.4514520561091969,0.45709168241597004,0.005639626306773116,0.04897304649724042,0.04992687162429343,0.0009538251270530054,0.12131582419126397,0.23195588726027702,0.11064006306901306,0,0,0
267,0.3678706180618202,0.3678706180618202,0.0,0.37746587460200315,0.38299269817834114,0.005526823576337991,0.04644148999255551,0.04572299131490741,-0.0007184986776481023,0.20660957565575636,0.33073251949704735,0.124122943841291,0,0,0
268,0.3669321252047503,0.3669321252047503,0.0,0.34060902606466215,0.3333149258636936,-0.007294100200968545,0.05402995530317201,0.05119085702414988,-0.00283909827902213,-0.4871945385182059,-0.6567031945801849,-0.169508656061979,0,0,0
269,0.3440610507611118,0.3440610507611118,0.0,0.3599235716960342,0.35759933487838996,-0.0023242368176442096,0.04535093805765341,0.04631711118468045,0.0009661731270270424,0.3497727194695899,0.29229552040274864,-0.057477199066841234,0,0,0
270,0.5042300559592959,0.5042300559592959,0.0,0.5002348140085442,0.5039130599365882,0.0036782459280439994,0.045246897353507586,0.047869789417011116,0.0026228920635035305,-0.08829869415216428,-0.006622047570468108,0.08167664658169617,0,0,0
271,0.32906039945952525,0.32906039945952525,0.0,0.3705574203216402,0.35156771222536676,-0.018989708096273428,0.04688531877417965,0.0479231854645391,0.0010378666903594486,0.8850749434376859,0.46965393781045406,-0.41542100562723183,0,0,0
272,0.3810794478583737,0.3810794478583737,0.0,0.37993985823458026,0.38256585838012724,0.0026260001455469806,0.0421316286807057,0.041608516223208,-0.0005231124574976986,-0.02704831641876062,0.03572370891044769,0.06277202532920831,0,0,0
273,0.28208576040195266,0.28208576040195266,0.0,0.3371822839986409,0.34708626116149965,0.009903977162858735,0.04696101424389993,0.047685777668639275,0.0007247634247393442,1.1732396432184193,1.3631003611018975,0.18986071788347814,0,0,0
274,0.3603979188937412,0.3603979188937412,0.0,0.3708029244088254,0.3720406563915417,0.001237731982716317,0.04434511549252822,0.0455428991613536,0.0011977836688253848,0.23463701468625958,0.25564331020191683,0.021006295515657247,0,0,0
275,0.2968742861163266,0.2968742861163266,0.0,0.3609067527509812,0.3578699279305201,-0.003036824820461137,0.05774033330820113,0.059839094107147044,0.0020987607989459145,1.108972930462107,1.0193276272694827,-0.08964530319262431,0,0,0
276,0.41501255425793115,0.41501255425793115,0.0,0.3759601481282696,0.37728654959126723,0.0013264014629976173,0.06293181353504658,0.05996291661959238,-0.002968896915454197,-0.620551100246195,-0.6291555980507003,-0.00860449780450534,0,0,0
277,0.4928740920291821,0.4928740920291821,0.0,0.4312459611767028,0.43118260691191757,-6.335426478520922e-05,0.04329231781581357,0.0435573992866378,0.00026508147082422717,-1.4235350279621235,-1.4163261840150716,0.007208843947051902,0,0,0
278,0.31431725282210915,0.31431725282210915,0.0,0.343176326927993,0.3416056212992882,-0.001570705628704816,0.05801743170261736,0.05791882400071425,-9.860770190311258e-05,0.4974207450927531,0.4711485246461929,-0.02627222044656019,0,0,0
279,0.5872807048405377,0.5872807048405377,0.0,0.5720484605859475,0.5645380319805301,-0.007510428605417396,0.047537260961535314,0.04973579175117993,0.0021985307896446177,-0.32042746987285164,-0.45726974597661035,-0.1368422761037587,0,0,0
280,0.3916487424177087,0.3916487424177087,0.0,0.3799001967837369,0.39065115676549733,0.010750959981760455,0.05463647678623549,0.054927070562862584,0.0002905937766270947,-0.2150311719391763,-0.01816200358017734,0.19686916835899898,0,0,0
281,0.49524606583908465,0.49524606583908465,0.0,0.45621791003669493,0.44466165820161063,-0.011556251835084297,0.03371838849953293,0.036130795154318426,0.0024124066547854955,-1.1574739345247873,-1.4000358259878503,-0.24256189146306295,0,0,0
282,0.3052592973405667,0.3052592973405667,0.0,0.38053958929076837,0.39566058285692784,0.01512099356615948,0.0445706124756424,0.04551219578575049,0.0009415833101080878,1.6890118346778813,1.9863090311424845,0.2972971964646032,0,1,1
283,0.32453358452879605,0.32453358452879605,0.0,0.34803742967839996,0.3495764952742992,0.001539065595899225,0.04783283198109408,0.04660232795115039,-0.0012305040299436937,0.4913747352214855,0.5373746730367993,0.04599993781531381,0,0,0
284,0.5624762149737287,0.5624762149737287,0.0,0.5063557471092602,0.5027049458826222,-0.0036508012266380785,0.046533585854486574,0.046678824842184566,0.00014523898769799176,-1.206020701691906,-1.2804793028356203,-0.07445860114371428,0,0,0
285,0.32058575914304616,0.32058575914304616,0.0,0.3708346954461283,0.38014821144476013,0.009313515998631838,0.08469549031641387,0.0853290696306266,0.0006335793142127344,0.593289396110196,0.6980323652835846,0.10474296917338854,0,0,0
286,0.330179319378106,0.330179319378106,0.0,0.35601304009911283,0.36496395370728885,0.008950913608176014,0.051626851550789145,0.0550986084852095,0.003471756934420353,0.5003931083341829,0.6313160220465515,0.13092291371236853,0,0,0
287,0.6425413840561921,0.6425413840561921,0.0,0.7147282176025499,0.7170147900136011,0.0022865724110512353,0.04481233692368437,0.047458623808843046,0.0026462868851586732,1.6108696511251428,1.5692280976662512,-0.041641553458891645,0,0,0
288,0.27692221444108756,0.27692221444108756,0.0,0.1737652292876009,0.17593303862384316,0.002167809336242249,0.05641180825764763,0.05589396823729807,-0.0005178400203495609,-1.8286417035657045,-1.8067991771221974,0.02184252644350715,0,0,0
289,0.4594669373423124,0.4594669373423124,0.0,0.4384581184271051,0.4343877967519585,-0.004070321675146593,0.03662423001589656,0.03757992148713221,0.0009556914712356493,-0.5736316888051589,-0.6673547894170379,-0.09372310061187894,0,0,0
290,0.3638295183463923,0.3638295183463923,0.0,0.45861734651378655,0.4372182483278202,-0.02139909818596636,0.04173981957246688,0.04366522545496558,0.0019254058824987041,2.270920888932634,1.6807134101968126,-0.5902074787358214,1,0,-1
291,0.5015186602835223,0.5015186602835223,0.0,0.5332257334907563,0.5286875306329152,-0.004538202857841123,0.03914921133833776,0.040850907476862035,0.001701696138524278,0.8099032425765397,0.6650738509243966,-0.14482939165214304,0,0,0
292,0.3585939154417861,0.3585939154417861,0.0,0.34733531524136624,0.3603302897840597,0.012994974542693438,0.050805437993335055,0.05153273029730605,0.0007272923039709916,-0.22160226631442134,0.03369459239314465,0.255296858707566,0,0,0
293,0.40577348088510096,0.40577348088510096,0.0,0.41673318475132765,0.414499467233277,-0.0022337175180506263,0.04944005983639456,0.050352839335523716,0.0009127794991291571,0.22167658984423128,0.17329680834939362,-0.048379781494837654,0,0,0
294,0.2580232183119447,0.2580232183119447,0.0,0.20112827703324357,0.20838539719352464,0.007257120160281072,0.06788600349668968,0.06754536981683819,-0.0003406336798514875,-0.8380953119662655,-0.7348811806497206,0.10321413131654489,0,0,0
295,0.38097397007767697,0.38097397007767697,0.0,0.3367205288274271,0.31697204883722835,-0.019748479990198742,0.05686870383522829,0.05986276164782668,0.0029940578125983927,-0.7781686281873077,-1.0691441470236984,-0.2909755188363907,0,0,0
296,0.20657958180233432,0.20657958180233432,0.0,0.29937238868788296,0.2991636283192032,-0.00020876036867978343,0.04391167928095592,0.04545172677764285,0.0015400474966869304,2.113169170594485,2.036975338028517,-0.07619383256596768,1,1,0
297,0.40702630678254925,0.40702630678254925,0.0,0.3969130766702212,0.4102083000429518,0.013295223372730591,0.054553641157319845,0.057437671489260114,0.0028840303319402696,-0.18538139522463573,0.05539906437532912,0.24078045959996486,0,0,0
298,0.36726832075340404,0.36726832075340404,0.0,0.3042642411920967,0.29990151026188444,-0.004362730930212277,0.058731188709868876,0.05916902922611773,0.00043784051624885106,-1.0727533520996222,-1.138548517233122,-0.06579516513349981,0,0,0
299,0.4564909515589367,0.4564909515589367,0.0,0.4259883740443754,0.4280321749146212,0.0020438008702458044,0.04429561037799754,0.04546620114387674,0.0011705907658791995,-0.6886140015741269,-0.6259325813093196,0.06268142026480727,0,0,0
300,0.39525950162594153,0.39525950162594153,0.0,0.4196614485258334,0.41282598168863044,-0.006835466837202986,0.04332351523443267,0.04367875676817496,0.0003552415337422926,0.5632494678201392,0.40217445189484247,-0.16107501592529672,0,0,0
301,0.43806731470277277,0.43806731470277277,0.0,0.35646291420376636,0.3525961115891801,-0.0038668026145862733,0.04859510670951131,0.05001284137952414,0.0014177346700128268,-1.6792719684065296,-1.7089851477341904,-0.02971317932766082,0,0,0
302,0.3513461382709845,0.3513461382709845,0.0,0.3557341230224857,0.3630693902395639,0.007335267217078223,0.05345355037531259,0.05455352308802396,0.0010999727127113737,0.08208967824759845,0.21489449819150203,0.13280481994390358,0,0,0
303,0.41869448518199004,0.41869448518199004,0.0,0.37376932529765616,0.3639943891050394,-0.009774936192616768,0.036269021328606765,0.03762488603052164,0.0013558647019148717,-1.2386647954269359,-1.4538275553200997,-0.2151627598931638,0,0,0
304,0.3779101215987332,0.3779101215987332,0.0,0.39845558241286927,0.3987264920592816,0.00027090964641235393,0.04694756802170357,0.045787891213785355,-0.0011596768079182168,0.4376256679502123,0.45462610110948337,0.017000433159271078,0,0,0
305,0.4116074738157861,0.4116074738157861,0.0,0.3893998511188932,0.38904195878360537,-0.0003578923352878238,0.044656009797106384,0.04762720175384718,0.0029711919567407957,-0.49730423290824166,-0.4737946845755633,0.023509548332678376,0,0,0
306,0.5444487149784251,0.5444487149784251,0.0,0.532025964620925,0.5250522541080752,-0.0069737105128497845,0.054998317905049776,0.05744467144675747,0.002446353541707691,-0.2258750963792558,-0.3376546576356946,-0.11177956125643879,0,0,0
307,0.28452903581594147,0.28452903581594147,0.0,0.2752313570621303,0.26725219126259236,-0.007979165799537946,0.049689632525513346,0.05229222413551956,0.0026025916100062135,-0.18711506367122407,-0.33039031785251194,-0.14327525418128786,0,0,0
308,0.5234843322766893,0.5234843322766893,0.0,0.5131452541975037,0.5118324718707219,-0.0013127823267817806,0.051273461624324924,0.04861637942923094,-0.0026570821950939877,-0.20164579787764203,-0.23966943945154578,-0.038023641573903755,0,0,0
309,0.4426612045070325,0.4426612045070325,0.0,0.4695272833755496,0.46490095901579764,-0.004626324359751965,0.047584580648035044,0.04838584855280171,0.0008012679047666657,0.5645963146598942,0.4596334501501138,-0.10496286450978043,0,0,0
310,0.3926400501119675,0.3926400501119675,0.0,0.4266423640081799,0.4333919865396735,0.006749622531493582,0.04280262358153226,0.04336217153764303,0.0005595479561107744,0.7943978908545952,0.9398038655035739,0.14540597464897864,0,0,0
311,0.5152703545945381,0.5152703545945381,0.0,0.5496754805117446,0.5454531007917801,-0.004222379719964531,0.055896820462420636,0.05659833545154771,0.0007015149891270722,0.6155113230516769,0.5332797503043294,-0.08223157274734749,0,0,0
312,0.4634530773911576,0.4634530773911576,0.0,0.48651690437843004,0.49430761718243565,0.007790712804005617,0.04879330370714925,0.04899791039155151,0.0002046066844022601,0.47268426679403347,0.6297113396206824,0.1570270728266489,0,0,0
313,0.5475692137879196,0.5475692137879196,0.0,0.5589857412001955,0.5573105577871051,-0.0016751834130903642,0.04735299296338362,0.046552129293702345,-0.0008008636696812746,0.24109410404330595,0.20925667948991986,-0.03183742455338609,0,0,0
314,0.4671573965938982,0.4671573965938982,0.0,0.5509319868663741,0.5235825349647955,-0.02734945190157867,0.04804552438397884,0.05043696208795831,0.002391437703979468,1.7436502431100787,1.1187259508710299,-0.6249242922390488,0,0,0
315,0.4474555567750949,0.4474555567750949,0.0,0.4490442859728379,0.4432856111375036,-0.005758674835334321,0.045383056418088735,0.050753316587512184,0.005370260169423449,0.03500710007512331,-0.08216104715839069,-0.117168147233514,0,0,0
316,0.38428337197174445,0.38428337197174445,0.0,0.2775454424717013,0.27652927232294366,-0.0010161701487576558,0.05435476603275446,0.05567424915125323,0.0013194831184987696,-1.9637271446577897,-1.9354387583397743,0.028288386318015446,1,0,-1
317,0.2435022331434024,0.2435022331434024,0.0,0.17575767113711946,0.18511824941859867,0.00936057828147921,0.03769668203403272,0.03648584193259577,-0.0012108401014369538,-1.797096146157449,-1.6001818961081609,0.1969142500492882,0,0,0
318,0.4095683312598459,0.4095683312598459,0.0,0.4274255619215725,0.42745077841328033,2.5216491707835686e-05,0.053070362596876884,0.0567902859182154,0.0037199233213385183,0.33648216797330666,0.31488566863683787,-0.02159649933646879,0,0,0
319,0.4046583101960521,0.4046583101960521,0.0,0.36722767417644275,0.37154632427411016,0.004318650097667409,0.05567456652191824,0.05626194737838577,0.0005873808564675273,-0.6723112249984641,-0.5885325244654187,0.08377870053304537,0,0,0
320,0.40172093118908053,0.40172093118908053,0.0,0.4138937278570039,0.3995985994837226,-0.014295128373281285,0.03787785204134144,0.03835655114652453,0.0004786991051830905,0.32136977182965604,-0.055331661526357524,-0.3767014333560136,0,0,0
321,0.28854476663116235,0.28854476663116235,0.0,0.2943452252828189,0.3036616260820835,0.009316400799264601,0.05494562111004746,0.054467061259298885,-0.0004785598507485722,0.10556725967369014,0.2775413084791746,0.17197404880548445,0,0,0
322,0.3272849213141693,0.3272849213141693,0.0,0.45587847861313574,0.4530398392875879,-0.0028386393255478426,0.0514955382248462,0.05259927895061001,0.001103740725763809,2.4971786242428484,2.3908106818631625,-0.10636794237968594,1,1,0
323,0.43403344266802124,0.43403344266802124,0.0,0.5393557766700214,0.5191887096849942,-0.020167066985027238,0.057378739804422756,0.057337642427754444,-4.109737666831148e-05,1.8355637359934132,1.485154662999421,-0.35040907299399215,0,0,0
324,0.33714825047194963,0.33714825047194963,0.0,0.3838681693107125,0.39145531095551905,0.007587141644806561,0.052696852980060306,0.05497103138033803,0.0022741784002777224,0.8865789168935947,0.987921440073142,0.10134252317954728,0,0,0
325,0.40709802752359053,0.40709802752359053,0.0,0.40689257259994793,0.4092516814677426,0.002359108867794668,0.04393229344352676,0.044695547713366,0.0007632542698392392,-0.0046766264071031235,0.0481849771248698,0.052861603531972924,0,0,0
326,0.30080852443524886,0.30080852443524886,0.0,0.2757395261023922,0.29958576222610417,0.02384623612371195,0.04901985779935695,0.045306136094143176,-0.0037137217052137725,-0.5114049582817333,-0.026988887478814578,0.4844160708029187,0,0,0
327,0.39287968865838974,0.39287968865838974,0.0,0.3715196214479259,0.3681052666556973,-0.003414354792228569,0.04898844454738338,0.05075224077511921,0.0017637962277358282,-0.43602256425601815,-0.48814439765264195,-0.052121833396623796,0,0,0
328,0.23005084449559302,0.23005084449559302,0.0,0.2967598136571,0.293418742949407,-0.003341070707693017,0.05851412175527009,0.05729430237397019,-0.0012198193812998984,1.1400490541498873,1.1060069819892446,-0.0340420721606427,0,0,0
329,0.3359119655305819,0.3359119655305819,0.0,0.2784034686661335,0.2742575594526402,-0.004145909213493337,0.04359568934000506,0.044875143489527584,0.0012794541495225256,-1.3191326421274496,-1.3739099484401618,-0.05477730631271216,0,0,0
330,0.3469143398952066,0.3469143398952066,0.0,0.28580353775512857,0.2861793563279534,0.00037581857282481534,0.054882464919136086,0.05388742950563955,-0.000995035413496534,-1.11348501256492,-1.1270714547795795,-0.013586442214659433,0,0,0
331,0.3510967760717476,0.3510967760717476,0.0,0.41117783723339757,0.4100370532546787,-0.0011407839787188623,0.0699707569179054,0.07325265886470163,0.0032819019467962285,0.8586595859201763,0.8046162159355111,-0.05404336998466519,0,0,0
332,0.40971704230839356,0.40971704230839356,0.0,0.41071309868288186,0.3967393008152656,-0.013973797867616267,0.059369202098565735,0.057642677103711716,-0.0017265249948540187,0.016777324593896803,-0.22514119997893556,-0.24191852457283236,0,0,0
333,0.37342524385492437,0.37342524385492437,0.0,0.35317503040530734,0.354126549417011,0.0009515190117036498,0.03689694731712879,0.03644369167611292,-0.000453255641015865,-0.5488316763868486,-0.5295482853226623,0.019283391064186306,0,0,0
334,0.22771591794951637,0.22771591794951637,0.0,0.17187947618609054,0.15508805498272699,-0.01679142120336355,0.04807048844332466,0.048483152490413024,0.0004126640470883611,-1.1615534514332482,-1.498002073630643,-0.3364486221973948,0,0,0
335,0.3075149672403544,0.3075149672403544,0.0,0.2441271837823665,0.25221538479870675,0.008088201016340252,0.05306819482602271,0.055500323812677464,0.0024321289866547566,-1.1944590100680195,-0.9963830594627271,0.19807595060529237,0,0,0
336,0.42022440977878783,0.42022440977878783,0.0,0.4430530153470471,0.44459890843784694,0.0015458930907998325,0.05046959824699884,0.048984056881294175,-0.0014855413657046679,0.4523239011441263,0.49760065235362605,0.045276751209499755,0,0,0
337,0.40852930374226903,0.40852930374226903,0.0,0.3090996319816067,0.3234488732967541,0.014349241315147365,0.06736283919350951,0.0690727267549396,0.0017098875614300901,-1.4760314878509824,-1.23175143711017,0.24428005074081227,0,0,0
338,0.323213488301194,0.323213488301194,0.0,0.34420478682914996,0.34078980209278886,-0.003414984736361093,0.06267498055462897,0.06224728571039064,-0.0004276948442383313,0.334923095981808,0.28236273423020797,-0.052560361751600004,0,0,0
339,0.4667286867875232,0.4667286867875232,0.0,0.4320488831377577,0.4400801274837774,0.008031244346019706,0.0600724845884356,0.060073239170160435,7.54581724833614e-07,-0.5772993057863575,-0.4436011720337313,0.13369813375262618,0,0,0
