cbsa_code,cbsa_name,metro_micro_type,county_fips,county_name,state_name
39540,"Racine-Mount Pleasant, WI",Metropolitan Statistical Area,55101,Racine County,Wisconsin
39580,"Raleigh-Cary, NC",Metropolitan Statistical Area,37069,Franklin County,North Carolina
39580,"Raleigh-Cary, NC",Metropolitan Statistical Area,37101,Johnston County,North Carolina
39580,"Raleigh-Cary, NC",Metropolitan Statistical Area,37183,Wake County,North Carolina
39660,"Rapid City, SD",Metropolitan Statistical Area,46033,Custer County,South Dakota
39660,"Rapid City, SD",Metropolitan Statistical Area,46093,Meade County,South Dakota
39660,"Rapid City, SD",Metropolitan Statistical Area,46103,Pennington County,South Dakota
39740,"Reading, PA",Metropolitan Statistical Area,42011,Berks County,Pennsylvania
39820,"Redding, CA",Metropolitan Statistical Area,06089,Shasta County,California
39900,"Reno, NV",Metropolitan Statistical Area,32019,Lyon County,Nevada
39900,"Reno, NV",Metropolitan Statistical Area,32029,Storey County,Nevada
39900,"Reno, NV",Metropolitan Statistical Area,32031,Washoe County,Nevada
40060,"Richmond, VA",Metropolitan Statistical Area,51007,Amelia County,Virginia
40060,"Richmond, VA",Metropolitan Statistical Area,51036,Charles City County,Virginia
40060,"Richmond, VA",Metropolitan Statistical Area,51041,Chesterfield County,Virginia
40060,"Richmond, VA",Metropolitan Statistical Area,51053,Dinwiddie County,Virginia
40060,"Richmond, VA",Metropolitan Statistical Area,51075,Goochland County,Virginia
40060,"Richmond, VA",Metropolitan Statistical Area,51085,Hanover County,Virginia
40060,"Richmond, VA",Metropolitan Statistical Area,51087,Henrico County,Virginia
40060,"Richmond, VA",Metropolitan Statistical Area,51097,King and Queen County,Virginia
40060,"Richmond, VA",Metropolitan Statistical Area,51101,King William County,Virginia
40060,"Richmond, VA",Metropolitan Statistical Area,51127,New Kent County,Virginia
40060,"Richmond, VA",Metropolitan Statistical Area,51145,Powhatan County,Virginia
40060,"Richmond, VA",Metropolitan Statistical Area,51149,Prince George County,Virginia
40060,"Richmond, VA",Metropolitan Statistical Area,51183,Sussex County,Virginia
40060,"Richmond, VA",Metropolitan Statistical Area,51570,Colonial Heights city,Virginia
40060,"Richmond, VA",Metropolitan Statistical Area,51670,Hopewell city,Virginia
40060,"Richmond, VA",Metropolitan Statistical Area,51730,Petersburg city,Virginia
40060,"Richmond, VA",Metropolitan Statistical Area,51760,Richmond city,Virginia
40140,"Riverside-San Bernardino-Ontario, CA",Metropolitan Statistical Area,06065,Riverside County,California
40140,"Riverside-San Bernardino-Ontario, CA",Metropolitan Statistical Area,06071,San Bernardino County,California
40220,"Roanoke, VA",Metropolitan Statistical Area,51023,Botetourt County,Virginia
40220,"Roanoke, VA",Metropolitan Statistical Area,51045,Craig County,Virginia
40220,"Roanoke, VA",Metropolitan Statistical Area,51067,Franklin County,Virginia
40220,"Roanoke, VA",Metropolitan Statistical Area,51161,Roanoke County,Virginia
40220,"Roanoke, VA",Metropolitan Statistical Area,51770,Roanoke city,Virginia
40220,"Roanoke, VA",Metropolitan Statistical Area,51775,Salem city,Virginia
40340,"Rochester, MN",Metropolitan Statistical Area,27039,Dodge County,Minnesota
40340,"Rochester, MN",Metropolitan Statistical Area,27045,Fillmore County,Minnesota
40340,"Rochester, MN",Metropolitan Statistical Area,27109,Olmsted County,Minnesota
40340,"Rochester, MN",Metropolitan Statistical Area,27157,Wabasha County,Minnesota
40380,"Rochester, NY",Metropolitan Statistical Area,36051,Livingston County,New York
40380,"Rochester, NY",Metropolitan Statistical Area,36055,Monroe County,New York
40380,"Rochester, NY",Metropolitan Statistical Area,36069,Ontario County,New York
40380,"Rochester, NY",Metropolitan Statistical Area,36073,Orleans County,New York
40380,"Rochester, NY",Metropolitan Statistical Area,36117,Wayne County,New York
40420,"Rockford, IL",Metropolitan Statistical Area,17007,Boone County,Illinois
40420,"Rockford, IL",Metropolitan Statistical Area,17201,Winnebago County,Illinois
40580,"Rocky Mount, NC",Metropolitan Statistical Area,37065,Edgecombe County,North Carolina
40580,"Rocky Mount, NC",Metropolitan Statistical Area,37127,Nash County,North Carolina
40660,"Rome, GA",Metropolitan Statistical Area,13115,Floyd County,Georgia
40900,"Sacramento-Roseville-Folsom, CA",Metropolitan Statistical Area,06017,El Dorado County,California
40900,"Sacramento-Roseville-Folsom, CA",Metropolitan Statistical Area,06061,Placer County,California
40900,"Sacramento-Roseville-Folsom, CA",Metropolitan Statistical Area,06067,Sacramento County,California
40900,"Sacramento-Roseville-Folsom, CA",Metropolitan Statistical Area,06113,Yolo County,California
40980,"Saginaw, MI",Metropolitan Statistical Area,26145,Saginaw County,Michigan
41060,"St. Cloud, MN",Metropolitan Statistical Area,27009,Benton County,Minnesota
41060,"St. Cloud, MN",Metropolitan Statistical Area,27145,Stearns County,Minnesota
41100,"St. George, UT",Metropolitan Statistical Area,49053,Washington County,Utah
41140,"St. Joseph, MO-KS",Metropolitan Statistical Area,20043,Doniphan County,Kansas
41140,"St. Joseph, MO-KS",Metropolitan Statistical Area,29003,Andrew County,Missouri
41140,"St. Joseph, MO-KS",Metropolitan Statistical Area,29021,Buchanan County,Missouri
41140,"St. Joseph, MO-KS",Metropolitan Statistical Area,29063,DeKalb County,Missouri
41180,"St. Louis, MO-IL",Metropolitan Statistical Area,17005,Bond County,Illinois
41180,"St. Louis, MO-IL",Metropolitan Statistical Area,17013,Calhoun County,Illinois
41180,"St. Louis, MO-IL",Metropolitan Statistical Area,17027,Clinton County,Illinois
41180,"St. Louis, MO-IL",Metropolitan Statistical Area,17083,Jersey County,Illinois
41180,"St. Louis, MO-IL",Metropolitan Statistical Area,17117,Macoupin County,Illinois
41180,"St. Louis, MO-IL",Metropolitan Statistical Area,17119,Madison County,Illinois
41180,"St. Louis, MO-IL",Metropolitan Statistical Area,17133,Monroe County,Illinois
41180,"St. Louis, MO-IL",Metropolitan Statistical Area,17163,St. Clair County,Illinois
41180,"St. Louis, MO-IL",Metropolitan Statistical Area,29071,Franklin County,Missouri
41180,"St. Louis, MO-IL",Metropolitan Statistical Area,29099,Jefferson County,Missouri
41180,"St. Louis, MO-IL",Metropolitan Statistical Area,29113,Lincoln County,Missouri
41180,"St. Louis, MO-IL",Metropolitan Statistical Area,29183,St. Charles County,Missouri
41180,"St. Louis, MO-IL",Metropolitan Statistical Area,29189,St. Louis County,Missouri
41180,"St. Louis, MO-IL",Metropolitan Statistical Area,29219,Warren County,Missouri
41180,"St. Louis, MO-IL",Metropolitan Statistical Area,29510,St. Louis city,Missouri
41420,"Salem, OR",Metropolitan Statistical Area,41047,Marion County,Oregon
41420,"Salem, OR",Metropolitan Statistical Area,41053,Polk County,Oregon
41500,"Salinas, CA",Metropolitan Statistical Area,06053,Monterey County,California
41540,"Salisbury, MD",Metropolitan Statistical Area,24039,Somerset County,Maryland
41540,"Salisbury, MD",Metropolitan Statistical Area,24045,Wicomico County,Maryland
41620,"Salt Lake City-Murray, UT",Metropolitan Statistical Area,49035,Salt Lake County,Utah
41620,"Salt Lake City-Murray, UT",Metropolitan Statistical Area,49045,Tooele County,Utah
41660,"San Angelo, TX",Metropolitan Statistical Area,48235,Irion County,Texas
41660,"San Angelo, TX",Metropolitan Statistical Area,48451,Tom Green County,Texas
41700,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,48013,Atascosa County,Texas
41700,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,48019,Bandera County,Texas
41700,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,48029,Bexar County,Texas
41700,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,48091,Comal County,Texas
41700,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,48187,Guadalupe County,Texas
41700,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,48259,Kendall County,Texas
41700,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,48325,Medina County,Texas
41700,"San Antonio-New Braunfels, TX",Metropolitan Statistical Area,48493,Wilson County,Texas
41740,"San Diego-Chula Vista-Carlsbad, CA",Metropolitan Statistical Area,06073,San Diego County,California
41780,"Sandusky, OH",Metropolitan Statistical Area,39043,Erie County,Ohio
41780,"Sandusky, OH",Metropolitan Statistical Area,39123,Ottawa County,Ohio
41860,"San Francisco-Oakland-Fremont, CA",Metropolitan Statistical Area,06001,Alameda County,California
41860,"San Francisco-Oakland-Fremont, CA",Metropolitan Statistical Area,06013,Contra Costa County,California
41860,"San Francisco-Oakland-Fremont, CA",Metropolitan Statistical Area,06075,San Francisco County,California
41860,"San Francisco-Oakland-Fremont, CA",Metropolitan Statistical Area,06081,San Mateo County,California
41860,"San Francisco-Oakland-Fremont, CA",Metropolitan Statistical Area,06041,Marin County,California
41940,"San Jose-Sunnyvale-Santa Clara, CA",Metropolitan Statistical Area,06069,San Benito County,California
41940,"San Jose-Sunnyvale-Santa Clara, CA",Metropolitan Statistical Area,06085,Santa Clara County,California
41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,72007,Aguas Buenas Municipio,Puerto Rico
41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,72009,Aibonito Municipio,Puerto Rico
41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,72017,Barceloneta Municipio,Puerto Rico
41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,72019,Barranquitas Municipio,Puerto Rico
41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,72021,Bayamón Municipio,Puerto Rico
41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,72025,Caguas Municipio,Puerto Rico
41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,72029,Canóvanas Municipio,Puerto Rico
41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,72031,Carolina Municipio,Puerto Rico
41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,72033,Cataño Municipio,Puerto Rico
41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,72035,Cayey Municipio,Puerto Rico
41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,72037,Ceiba Municipio,Puerto Rico
41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,72039,Ciales Municipio,Puerto Rico
41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,72041,Cidra Municipio,Puerto Rico
41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,72045,Comerío Municipio,Puerto Rico
41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,72047,Corozal Municipio,Puerto Rico
41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,72051,Dorado Municipio,Puerto Rico
41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,72053,Fajardo Municipio,Puerto Rico
41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,72054,Florida Municipio,Puerto Rico
41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,72061,Guaynabo Municipio,Puerto Rico
41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,72063,Gurabo Municipio,Puerto Rico
41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,72069,Humacao Municipio,Puerto Rico
41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,72077,Juncos Municipio,Puerto Rico
41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,72085,Las Piedras Municipio,Puerto Rico
41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,72087,Loíza Municipio,Puerto Rico
41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,72089,Luquillo Municipio,Puerto Rico
41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,72091,Manatí Municipio,Puerto Rico
41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,72095,Maunabo Municipio,Puerto Rico
41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,72101,Morovis Municipio,Puerto Rico
41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,72103,Naguabo Municipio,Puerto Rico
41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,72105,Naranjito Municipio,Puerto Rico
41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,72107,Orocovis Municipio,Puerto Rico
41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,72119,Río Grande Municipio,Puerto Rico
41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,72127,San Juan Municipio,Puerto Rico
41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,72129,San Lorenzo Municipio,Puerto Rico
41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,72135,Toa Alta Municipio,Puerto Rico
41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,72137,Toa Baja Municipio,Puerto Rico
41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,72139,Trujillo Alto Municipio,Puerto Rico
41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,72143,Vega Alta Municipio,Puerto Rico
41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,72145,Vega Baja Municipio,Puerto Rico
41980,"San Juan-Bayamón-Caguas, PR",Metropolitan Statistical Area,72151,Yabucoa Municipio,Puerto Rico
42020,"San Luis Obispo-Paso Robles, CA",Metropolitan Statistical Area,06079,San Luis Obispo County,California
42100,"Santa Cruz-Watsonville, CA",Metropolitan Statistical Area,06087,Santa Cruz County,California
42140,"Santa Fe, NM",Metropolitan Statistical Area,35049,Santa Fe County,New Mexico
42200,"Santa Maria-Santa Barbara, CA",Metropolitan Statistical Area,06083,Santa Barbara County,California
42220,"Santa Rosa-Petaluma, CA",Metropolitan Statistical Area,06097,Sonoma County,California
42340,"Savannah, GA",Metropolitan Statistical Area,13029,Bryan County,Georgia
42340,"Savannah, GA",Metropolitan Statistical Area,13051,Chatham County,Georgia
42340,"Savannah, GA",Metropolitan Statistical Area,13103,Effingham County,Georgia
42540,"Scranton--Wilkes-Barre, PA",Metropolitan Statistical Area,42069,Lackawanna County,Pennsylvania
42540,"Scranton--Wilkes-Barre, PA",Metropolitan Statistical Area,42079,Luzerne County,Pennsylvania
42540,"Scranton--Wilkes-Barre, PA",Metropolitan Statistical Area,42131,Wyoming County,Pennsylvania
42660,"Seattle-Tacoma-Bellevue, WA",Metropolitan Statistical Area,53061,Snohomish County,Washington
42660,"Seattle-Tacoma-Bellevue, WA",Metropolitan Statistical Area,53033,King County,Washington
42660,"Seattle-Tacoma-Bellevue, WA",Metropolitan Statistical Area,53053,Pierce County,Washington
42680,"Sebastian-Vero Beach-West Vero Corridor, FL",Metropolitan Statistical Area,12061,Indian River County,Florida
42700,"Sebring, FL",Metropolitan Statistical Area,12055,Highlands County,Florida
43100,"Sheboygan, WI",Metropolitan Statistical Area,55117,Sheboygan County,Wisconsin
43300,"Sherman-Denison, TX",Metropolitan Statistical Area,48181,Grayson County,Texas
43340,"Shreveport-Bossier City, LA",Metropolitan Statistical Area,22015,Bossier Parish,Louisiana
43340,"Shreveport-Bossier City, LA",Metropolitan Statistical Area,22017,Caddo Parish,Louisiana
43340,"Shreveport-Bossier City, LA",Metropolitan Statistical Area,22031,De Soto Parish,Louisiana
43420,"Sierra Vista-Douglas, AZ",Metropolitan Statistical Area,04003,Cochise County,Arizona
43580,"Sioux City, IA-NE-SD",Metropolitan Statistical Area,19193,Woodbury County,Iowa
43580,"Sioux City, IA-NE-SD",Metropolitan Statistical Area,31043,Dakota County,Nebraska
43580,"Sioux City, IA-NE-SD",Metropolitan Statistical Area,46127,Union County,South Dakota
43620,"Sioux Falls, SD-MN",Metropolitan Statistical Area,27133,Rock County,Minnesota
43620,"Sioux Falls, SD-MN",Metropolitan Statistical Area,46083,Lincoln County,South Dakota
43620,"Sioux Falls, SD-MN",Metropolitan Statistical Area,46087,McCook County,South Dakota
43620,"Sioux Falls, SD-MN",Metropolitan Statistical Area,46099,Minnehaha County,South Dakota
43620,"Sioux Falls, SD-MN",Metropolitan Statistical Area,46125,Turner County,South Dakota
43640,"Slidell-Mandeville-Covington, LA",Metropolitan Statistical Area,22103,St. Tammany Parish,Louisiana
43780,"South Bend-Mishawaka, IN-MI",Metropolitan Statistical Area,18141,St. Joseph County,Indiana
43780,"South Bend-Mishawaka, IN-MI",Metropolitan Statistical Area,26027,Cass County,Michigan
43900,"Spartanburg, SC",Metropolitan Statistical Area,45083,Spartanburg County,South Carolina
43900,"Spartanburg, SC",Metropolitan Statistical Area,45087,Union County,South Carolina
44060,"Spokane-Spokane Valley, WA",Metropolitan Statistical Area,53063,Spokane County,Washington
44060,"Spokane-Spokane Valley, WA",Metropolitan Statistical Area,53065,Stevens County,Washington
44100,"Springfield, IL",Metropolitan Statistical Area,17129,Menard County,Illinois
44100,"Springfield, IL",Metropolitan Statistical Area,17167,Sangamon County,Illinois
44140,"Springfield, MA",Metropolitan Statistical Area,25013,Hampden County,Massachusetts
44180,"Springfield, MO",Metropolitan Statistical Area,29043,Christian County,Missouri
44180,"Springfield, MO",Metropolitan Statistical Area,29059,Dallas County,Missouri
44180,"Springfield, MO",Metropolitan Statistical Area,29077,Greene County,Missouri
44180,"Springfield, MO",Metropolitan Statistical Area,29167,Polk County,Missouri
44180,"Springfield, MO",Metropolitan Statistical Area,29225,Webster County,Missouri
44220,"Springfield, OH",Metropolitan Statistical Area,39023,Clark County,Ohio
44300,"State College, PA",Metropolitan Statistical Area,42027,Centre County,Pennsylvania
44420,"Staunton-Stuarts Draft, VA",Metropolitan Statistical Area,51015,Augusta County,Virginia
44420,"Staunton-Stuarts Draft, VA",Metropolitan Statistical Area,51790,Staunton city,Virginia
44420,"Staunton-Stuarts Draft, VA",Metropolitan Statistical Area,51820,Waynesboro city,Virginia
44700,"Stockton-Lodi, CA",Metropolitan Statistical Area,06077,San Joaquin County,California
44940,"Sumter, SC",Metropolitan Statistical Area,45085,Sumter County,South Carolina
45060,"Syracuse, NY",Metropolitan Statistical Area,36053,Madison County,New York
45060,"Syracuse, NY",Metropolitan Statistical Area,36067,Onondaga County,New York
45060,"Syracuse, NY",Metropolitan Statistical Area,36075,Oswego County,New York
45220,"Tallahassee, FL",Metropolitan Statistical Area,12039,Gadsden County,Florida
45220,"Tallahassee, FL",Metropolitan Statistical Area,12065,Jefferson County,Florida
45220,"Tallahassee, FL",Metropolitan Statistical Area,12073,Leon County,Florida
45220,"Tallahassee, FL",Metropolitan Statistical Area,12129,Wakulla County,Florida
45300,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan Statistical Area,12103,Pinellas County,Florida
45300,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan Statistical Area,12053,Hernando County,Florida
45300,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan Statistical Area,12057,Hillsborough County,Florida
45300,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan Statistical Area,12101,Pasco County,Florida
45460,"Terre Haute, IN",Metropolitan Statistical Area,18021,Clay County,Indiana
45460,"Terre Haute, IN",Metropolitan Statistical Area,18153,Sullivan County,Indiana
45460,"Terre Haute, IN",Metropolitan Statistical Area,18165,Vermillion County,Indiana
45460,"Terre Haute, IN",Metropolitan Statistical Area,18167,Vigo County,Indiana
45500,"Texarkana, TX-AR",Metropolitan Statistical Area,05081,Little River County,Arkansas
45500,"Texarkana, TX-AR",Metropolitan Statistical Area,05091,Miller County,Arkansas
45500,"Texarkana, TX-AR",Metropolitan Statistical Area,48037,Bowie County,Texas
45780,"Toledo, OH",Metropolitan Statistical Area,39051,Fulton County,Ohio
45780,"Toledo, OH",Metropolitan Statistical Area,39095,Lucas County,Ohio
45780,"Toledo, OH",Metropolitan Statistical Area,39173,Wood County,Ohio
45820,"Topeka, KS",Metropolitan Statistical Area,20085,Jackson County,Kansas
45820,"Topeka, KS",Metropolitan Statistical Area,20087,Jefferson County,Kansas
45820,"Topeka, KS",Metropolitan Statistical Area,20139,Osage County,Kansas
45820,"Topeka, KS",Metropolitan Statistical Area,20177,Shawnee County,Kansas
45820,"Topeka, KS",Metropolitan Statistical Area,20197,Wabaunsee County,Kansas
45900,"Traverse City, MI",Metropolitan Statistical Area,26019,Benzie County,Michigan
45900,"Traverse City, MI",Metropolitan Statistical Area,26055,Grand Traverse County,Michigan
45900,"Traverse City, MI",Metropolitan Statistical Area,26079,Kalkaska County,Michigan
45900,"Traverse City, MI",Metropolitan Statistical Area,26089,Leelanau County,Michigan
45940,"Trenton-Princeton, NJ",Metropolitan Statistical Area,34021,Mercer County,New Jersey
46060,"Tucson, AZ",Metropolitan Statistical Area,04019,Pima County,Arizona
46140,"Tulsa, OK",Metropolitan Statistical Area,40037,Creek County,Oklahoma
46140,"Tulsa, OK",Metropolitan Statistical Area,40111,Okmulgee County,Oklahoma
46140,"Tulsa, OK",Metropolitan Statistical Area,40113,Osage County,Oklahoma
46140,"Tulsa, OK",Metropolitan Statistical Area,40117,Pawnee County,Oklahoma
46140,"Tulsa, OK",Metropolitan Statistical Area,40131,Rogers County,Oklahoma
46140,"Tulsa, OK",Metropolitan Statistical Area,40143,Tulsa County,Oklahoma
46140,"Tulsa, OK",Metropolitan Statistical Area,40145,Wagoner County,Oklahoma
46220,"Tuscaloosa, AL",Metropolitan Statistical Area,01063,Greene County,Alabama
46220,"Tuscaloosa, AL",Metropolitan Statistical Area,01065,Hale County,Alabama
46220,"Tuscaloosa, AL",Metropolitan Statistical Area,01107,Pickens County,Alabama
46220,"Tuscaloosa, AL",Metropolitan Statistical Area,01125,Tuscaloosa County,Alabama
46300,"Twin Falls, ID",Metropolitan Statistical Area,16053,Jerome County,Idaho
46300,"Twin Falls, ID",Metropolitan Statistical Area,16083,Twin Falls County,Idaho
46340,"Tyler, TX",Metropolitan Statistical Area,48423,Smith County,Texas
46520,"Urban Honolulu, HI",Metropolitan Statistical Area,15003,Honolulu County,Hawaii
46540,"Utica-Rome, NY",Metropolitan Statistical Area,36043,Herkimer County,New York
46540,"Utica-Rome, NY",Metropolitan Statistical Area,36065,Oneida County,New York
46660,"Valdosta, GA",Metropolitan Statistical Area,13027,Brooks County,Georgia
46660,"Valdosta, GA",Metropolitan Statistical Area,13101,Echols County,Georgia
46660,"Valdosta, GA",Metropolitan Statistical Area,13173,Lanier County,Georgia
46660,"Valdosta, GA",Metropolitan Statistical Area,13185,Lowndes County,Georgia
46700,"Vallejo, CA",Metropolitan Statistical Area,06095,Solano County,California
47020,"Victoria, TX",Metropolitan Statistical Area,48175,Goliad County,Texas
47020,"Victoria, TX",Metropolitan Statistical Area,48469,Victoria County,Texas
47220,"Vineland, NJ",Metropolitan Statistical Area,34011,Cumberland County,New Jersey
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,37029,Camden County,North Carolina
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,37053,Currituck County,North Carolina
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,37073,Gates County,North Carolina
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,51073,Gloucester County,Virginia
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,51093,Isle of Wight County,Virginia
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,51095,James City County,Virginia
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,51115,Mathews County,Virginia
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,51181,Surry County,Virginia
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,51199,York County,Virginia
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,51550,Chesapeake city,Virginia
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,51650,Hampton city,Virginia
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,51700,Newport News city,Virginia
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,51710,Norfolk city,Virginia
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,51735,Poquoson city,Virginia
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,51740,Portsmouth city,Virginia
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,51800,Suffolk city,Virginia
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,51810,Virginia Beach city,Virginia
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,51830,Williamsburg city,Virginia
47300,"Visalia, CA",Metropolitan Statistical Area,06107,Tulare County,California
47380,"Waco, TX",Metropolitan Statistical Area,48035,Bosque County,Texas
47380,"Waco, TX",Metropolitan Statistical Area,48145,Falls County,Texas
47380,"Waco, TX",Metropolitan Statistical Area,48309,McLennan County,Texas
47460,"Walla Walla, WA",Metropolitan Statistical Area,53071,Walla Walla County,Washington
47580,"Warner Robins, GA",Metropolitan Statistical Area,13153,Houston County,Georgia
47580,"Warner Robins, GA",Metropolitan Statistical Area,13225,Peach County,Georgia
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,51013,Arlington County,Virginia
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,51043,Clarke County,Virginia
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,51047,Culpeper County,Virginia
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,51059,Fairfax County,Virginia
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,51061,Fauquier County,Virginia
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,51107,Loudoun County,Virginia
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,51153,Prince William County,Virginia
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,51157,Rappahannock County,Virginia
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,51177,Spotsylvania County,Virginia
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,51179,Stafford County,Virginia
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,51187,Warren County,Virginia
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,51510,Alexandria city,Virginia
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,51600,Fairfax city,Virginia
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,51610,Falls Church city,Virginia
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,51630,Fredericksburg city,Virginia
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,51683,Manassas city,Virginia
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,51685,Manassas Park city,Virginia
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,54037,Jefferson County,West Virginia
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,24021,Frederick County,Maryland
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,24031,Montgomery County,Maryland
