candidate_start,transformation,cbsa_code,dropped_reason
2007-01,lagged_levels,16980,missing_transformed_hours_after_lag
2007-01,lagged_levels,16984,missing_laus_sa;missing_transformed_permits_after_lag
2007-01,lagged_levels,17020,missing_laus_sa;missing_transformed_hours_after_lag
2007-01,lagged_levels,17140,missing_transformed_hours_after_lag
2007-01,lagged_levels,17300,missing_transformed_hours_after_lag
2007-01,lagged_levels,17410,missing_transformed_permits_after_lag
2007-01,lagged_levels,17460,missing_laus_sa;missing_transformed_hours_after_lag
2007-01,lagged_levels,17660,missing_transformed_hours_after_lag
2007-01,lagged_levels,17820,missing_laus_sa
2007-01,lagged_levels,18020,missing_transformed_hours_after_lag
2007-01,lagged_levels,18700,missing_transformed_hours_after_lag
2007-01,lagged_levels,18880,missing_laus_sa;missing_transformed_permits_after_lag
2007-01,lagged_levels,19060,missing_laus_sa;missing_transformed_hours_after_lag
2007-01,lagged_levels,19100,missing_transformed_hours_after_lag
2007-01,lagged_levels,19140,missing_transformed_permits_after_lag
2007-01,lagged_levels,19180,missing_laus_sa;missing_transformed_hours_after_lag
2007-01,lagged_levels,19260,missing_laus_sa;missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,19300,missing_laus_sa;missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,19340,missing_transformed_hours_after_lag
2007-01,lagged_levels,19380,missing_laus_sa;missing_transformed_hours_after_lag
2007-01,lagged_levels,19430,missing_transformed_permits_after_lag
2007-01,lagged_levels,19460,missing_laus_sa;missing_transformed_hours_after_lag
2007-01,lagged_levels,19660,missing_laus_sa;missing_transformed_hours_after_lag
2007-01,lagged_levels,19740,missing_laus_sa;missing_transformed_hours_after_lag
2007-01,lagged_levels,19804,missing_laus_sa;missing_transformed_permits_after_lag
2007-01,lagged_levels,19820,missing_transformed_hours_after_lag
2007-01,lagged_levels,20020,missing_laus_sa
2007-01,lagged_levels,20100,missing_laus_sa
2007-01,lagged_levels,20500,missing_transformed_hours_after_lag
2007-01,lagged_levels,20580,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,20700,missing_laus_sa;missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,20940,missing_laus_sa
2007-01,lagged_levels,21420,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,21660,missing_transformed_hours_after_lag
2007-01,lagged_levels,21820,missing_laus_sa
2007-01,lagged_levels,22020,missing_transformed_hours_after_lag
2007-01,lagged_levels,22220,missing_laus_sa
2007-01,lagged_levels,22380,missing_laus_sa
2007-01,lagged_levels,22520,missing_laus_sa
2007-01,lagged_levels,22660,missing_laus_sa;missing_transformed_hours_after_lag
2007-01,lagged_levels,22744,missing_laus_sa;missing_transformed_permits_after_lag
2007-01,lagged_levels,22900,missing_laus_sa
2007-01,lagged_levels,23104,missing_laus_sa;missing_transformed_permits_after_lag
2007-01,lagged_levels,23224,missing_laus_sa;missing_transformed_permits_after_lag
2007-01,lagged_levels,23420,missing_laus_sa;missing_transformed_hours_after_lag
2007-01,lagged_levels,23460,missing_laus_sa
2007-01,lagged_levels,23540,missing_laus_sa
2007-01,lagged_levels,23900,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,24140,missing_transformed_permits_after_lag
2007-01,lagged_levels,24220,missing_transformed_hours_after_lag
2007-01,lagged_levels,24260,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,24300,missing_laus_sa
2007-01,lagged_levels,24420,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,24500,missing_transformed_hours_after_lag
2007-01,lagged_levels,24540,missing_laus_sa
2007-01,lagged_levels,24580,missing_transformed_hours_after_lag
2007-01,lagged_levels,25020,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,25220,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,25260,missing_laus_sa;missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,25540,missing_laus_sa
2007-01,lagged_levels,25740,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,25940,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,26100,missing_laus_sa;missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,26140,missing_laus_sa;missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,26180,missing_laus_sa;missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,26300,missing_laus_sa
2007-01,lagged_levels,26420,missing_transformed_hours_after_lag
2007-01,lagged_levels,26580,missing_transformed_hours_after_lag
2007-01,lagged_levels,26620,missing_laus_sa
2007-01,lagged_levels,26820,missing_transformed_hours_after_lag
2007-01,lagged_levels,27060,missing_transformed_hours_after_lag
2007-01,lagged_levels,27100,missing_transformed_hours_after_lag
2007-01,lagged_levels,27140,missing_transformed_hours_after_lag
2007-01,lagged_levels,27260,missing_laus_sa
2007-01,lagged_levels,27620,missing_transformed_permits_after_lag
2007-01,lagged_levels,27860,missing_laus_sa
2007-01,lagged_levels,27980,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,28020,missing_transformed_hours_after_lag
2007-01,lagged_levels,28140,missing_transformed_hours_after_lag
2007-01,lagged_levels,28420,missing_transformed_hours_after_lag
2007-01,lagged_levels,28450,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,28660,missing_transformed_hours_after_lag
2007-01,lagged_levels,28880,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,29020,missing_transformed_hours_after_lag
2007-01,lagged_levels,29140,missing_laus_sa;missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,29200,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,29340,missing_transformed_hours_after_lag
2007-01,lagged_levels,29404,missing_laus_sa;missing_transformed_permits_after_lag
2007-01,lagged_levels,29414,missing_laus_sa;missing_transformed_permits_after_lag
2007-01,lagged_levels,29420,missing_laus_sa
2007-01,lagged_levels,29460,missing_laus_sa
2007-01,lagged_levels,29940,missing_transformed_hours_after_lag
2007-01,lagged_levels,30020,missing_transformed_hours_after_lag
2007-01,lagged_levels,30300,missing_transformed_hours_after_lag
2007-01,lagged_levels,30460,missing_transformed_permits_after_lag
2007-01,lagged_levels,30500,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,30620,missing_transformed_hours_after_lag
2007-01,lagged_levels,30700,missing_transformed_hours_after_lag
2007-01,lagged_levels,30780,missing_laus_sa
2007-01,lagged_levels,30860,missing_transformed_hours_after_lag
2007-01,lagged_levels,31020,missing_transformed_hours_after_lag
2007-01,lagged_levels,31080,missing_laus_sa;missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,31100,missing_laus_sa;missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,31180,missing_transformed_hours_after_lag
2007-01,lagged_levels,31460,missing_laus_sa;missing_transformed_hours_after_lag
2007-01,lagged_levels,31700,missing_transformed_hours_after_lag
2007-01,lagged_levels,31740,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,31860,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,31900,missing_transformed_permits_after_lag
2007-01,lagged_levels,32420,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,32580,missing_transformed_hours_after_lag
2007-01,lagged_levels,32780,missing_transformed_hours_after_lag
2007-01,lagged_levels,32900,missing_laus_sa;missing_transformed_hours_after_lag
2007-01,lagged_levels,33100,missing_laus_sa
2007-01,lagged_levels,33124,missing_laus_sa;missing_transformed_permits_after_lag
2007-01,lagged_levels,33220,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,33260,missing_transformed_hours_after_lag
2007-01,lagged_levels,33340,missing_transformed_hours_after_lag
2007-01,lagged_levels,33460,missing_transformed_hours_after_lag
2007-01,lagged_levels,33500,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,33660,missing_laus_sa
2007-01,lagged_levels,33700,missing_laus_sa;missing_transformed_hours_after_lag
2007-01,lagged_levels,33860,missing_laus_sa;missing_transformed_hours_after_lag
2007-01,lagged_levels,34100,missing_transformed_permits_after_lag
2007-01,lagged_levels,34580,missing_transformed_hours_after_lag
2007-01,lagged_levels,34620,missing_transformed_hours_after_lag
2007-01,lagged_levels,34900,missing_laus_sa;missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,34940,missing_laus_sa;missing_transformed_hours_after_lag
2007-01,lagged_levels,35004,missing_laus_sa;missing_transformed_permits_after_lag
2007-01,lagged_levels,35084,missing_laus_sa;missing_transformed_permits_after_lag
2007-01,lagged_levels,35300,missing_laus_sa
2007-01,lagged_levels,35380,missing_transformed_hours_after_lag
2007-01,lagged_levels,35620,missing_transformed_hours_after_lag
2007-01,lagged_levels,35840,missing_laus_sa;missing_transformed_permits_after_lag
2007-01,lagged_levels,35980,missing_laus_sa;missing_transformed_hours_after_lag
2007-01,lagged_levels,36100,missing_laus_sa
2007-01,lagged_levels,36140,missing_laus_sa;missing_transformed_hours_after_lag
2007-01,lagged_levels,36420,missing_transformed_hours_after_lag
2007-01,lagged_levels,36500,missing_transformed_hours_after_lag
2007-01,lagged_levels,36540,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,36740,missing_laus_sa
2007-01,lagged_levels,36780,missing_transformed_hours_after_lag
2007-01,lagged_levels,37100,missing_laus_sa
2007-01,lagged_levels,37140,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,37340,missing_laus_sa
2007-01,lagged_levels,37380,missing_laus_sa;missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,37460,missing_laus_sa
2007-01,lagged_levels,37700,missing_laus_sa;missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,37860,missing_laus_sa
2007-01,lagged_levels,37980,missing_transformed_hours_after_lag
2007-01,lagged_levels,38060,missing_laus_sa
2007-01,lagged_levels,38220,missing_laus_sa;missing_transformed_hours_after_lag
2007-01,lagged_levels,38240,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,38660,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,38900,missing_transformed_hours_after_lag
2007-01,lagged_levels,38940,missing_laus_sa
2007-01,lagged_levels,39100,missing_laus_sa;missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,39140,missing_laus_sa;missing_transformed_hours_after_lag
2007-01,lagged_levels,39150,missing_laus_sa;missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,39300,missing_transformed_hours_after_lag
2007-01,lagged_levels,39340,missing_transformed_hours_after_lag
2007-01,lagged_levels,39380,missing_laus_sa
2007-01,lagged_levels,39460,missing_laus_sa
2007-01,lagged_levels,39580,missing_transformed_hours_after_lag
2007-01,lagged_levels,39820,missing_laus_sa;missing_transformed_hours_after_lag
2007-01,lagged_levels,40140,missing_laus_sa
2007-01,lagged_levels,40220,missing_transformed_permits_after_lag
2007-01,lagged_levels,40420,missing_transformed_hours_after_lag
2007-01,lagged_levels,40580,missing_transformed_permits_after_lag
2007-01,lagged_levels,40900,missing_laus_sa;missing_transformed_hours_after_lag
2007-01,lagged_levels,40980,missing_transformed_hours_after_lag
2007-01,lagged_levels,41100,missing_transformed_hours_after_lag
2007-01,lagged_levels,41420,missing_transformed_hours_after_lag
2007-01,lagged_levels,41500,missing_laus_sa;missing_transformed_hours_after_lag
2007-01,lagged_levels,41540,missing_transformed_hours_after_lag
2007-01,lagged_levels,41620,missing_transformed_hours_after_lag
2007-01,lagged_levels,41700,missing_transformed_hours_after_lag
2007-01,lagged_levels,41740,missing_laus_sa;missing_transformed_hours_after_lag
2007-01,lagged_levels,41780,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,41860,missing_laus_sa;missing_transformed_hours_after_lag
2007-01,lagged_levels,41940,missing_laus_sa;missing_transformed_hours_after_lag
2007-01,lagged_levels,41980,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,42020,missing_laus_sa;missing_transformed_hours_after_lag
2007-01,lagged_levels,42060,missing_laus_sa;missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,42100,missing_laus_sa;missing_transformed_hours_after_lag
2007-01,lagged_levels,42200,missing_laus_sa;missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,42220,missing_laus_sa;missing_transformed_hours_after_lag
2007-01,lagged_levels,42660,missing_transformed_hours_after_lag
2007-01,lagged_levels,42680,missing_laus_sa
2007-01,lagged_levels,42700,missing_laus_sa;missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,43300,missing_transformed_permits_after_lag
2007-01,lagged_levels,43340,missing_transformed_hours_after_lag
2007-01,lagged_levels,43420,missing_laus_sa;missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,43640,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,44060,missing_transformed_hours_after_lag
2007-01,lagged_levels,44300,missing_transformed_hours_after_lag
2007-01,lagged_levels,44420,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,44700,missing_laus_sa;missing_transformed_hours_after_lag
2007-01,lagged_levels,45220,missing_laus_sa;missing_transformed_hours_after_lag
2007-01,lagged_levels,45300,missing_laus_sa;missing_transformed_hours_after_lag
2007-01,lagged_levels,45460,missing_transformed_hours_after_lag
2007-01,lagged_levels,45540,missing_laus_sa;missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,45900,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,45940,missing_transformed_hours_after_lag
2007-01,lagged_levels,46060,missing_laus_sa
2007-01,lagged_levels,46220,missing_laus_sa
2007-01,lagged_levels,46300,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,46520,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,46700,missing_laus_sa
2007-01,lagged_levels,47020,missing_transformed_permits_after_lag
2007-01,lagged_levels,47300,missing_laus_sa;missing_transformed_hours_after_lag
2007-01,lagged_levels,47460,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,47900,missing_laus_sa;missing_transformed_hours_after_lag
2007-01,lagged_levels,47930,missing_laus_sa;missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,48060,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,48260,missing_transformed_permits_after_lag
2007-01,lagged_levels,48300,missing_transformed_hours_after_lag
2007-01,lagged_levels,48620,missing_transformed_hours_after_lag
2007-01,lagged_levels,48660,missing_transformed_hours_after_lag
2007-01,lagged_levels,48680,missing_laus_sa;missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,48700,missing_transformed_hours_after_lag
2007-01,lagged_levels,48864,missing_laus_sa;missing_transformed_permits_after_lag
2007-01,lagged_levels,49020,missing_transformed_hours_after_lag
2007-01,lagged_levels,49420,missing_transformed_hours_after_lag
2007-01,lagged_levels,49700,missing_laus_sa;missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2007-01,lagged_levels,49740,missing_laus_sa
2007-01,lagged_levels,93561,missing_laus_sa;missing_transformed_permits_after_lag
2010-01,one_month_growth,10380,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2010-01,one_month_growth,10540,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2010-01,one_month_growth,11180,missing_transformed_hours_after_lag
2010-01,one_month_growth,11200,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2010-01,one_month_growth,11260,missing_laus_sa;missing_transformed_hours_after_lag
2010-01,one_month_growth,11300,missing_laus_sa;missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2010-01,one_month_growth,11340,missing_laus_sa;missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2010-01,one_month_growth,11500,missing_laus_sa
2010-01,one_month_growth,11640,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2010-01,one_month_growth,12020,missing_transformed_hours_after_lag
2010-01,one_month_growth,12060,missing_transformed_hours_after_lag
2010-01,one_month_growth,12220,missing_laus_sa
2010-01,one_month_growth,12420,missing_transformed_hours_after_lag
2010-01,one_month_growth,12540,missing_laus_sa;missing_transformed_hours_after_lag
2010-01,one_month_growth,12940,missing_transformed_hours_after_lag
2010-01,one_month_growth,13220,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2010-01,one_month_growth,13380,missing_transformed_hours_after_lag
2010-01,one_month_growth,13460,missing_transformed_hours_after_lag
2010-01,one_month_growth,13820,missing_laus_sa
2010-01,one_month_growth,13980,missing_transformed_permits_after_lag
2010-01,one_month_growth,14010,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2010-01,one_month_growth,14060,missing_laus_sa;missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2010-01,one_month_growth,14100,missing_laus_sa;missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2010-01,one_month_growth,14260,missing_transformed_hours_after_lag
2010-01,one_month_growth,14460,missing_transformed_hours_after_lag
2010-01,one_month_growth,14500,missing_laus_sa;missing_transformed_hours_after_lag
2010-01,one_month_growth,14580,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2010-01,one_month_growth,14740,missing_transformed_hours_after_lag
2010-01,one_month_growth,14860,missing_laus_sa;missing_transformed_hours_after_lag
2010-01,one_month_growth,15180,missing_transformed_hours_after_lag
2010-01,one_month_growth,15540,missing_transformed_hours_after_lag
2010-01,one_month_growth,15680,missing_laus_sa;missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2010-01,one_month_growth,15804,missing_laus_sa;missing_transformed_permits_after_lag
2010-01,one_month_growth,15980,missing_laus_sa
2010-01,one_month_growth,16220,missing_transformed_hours_after_lag
2010-01,one_month_growth,16540,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2010-01,one_month_growth,16820,missing_transformed_hours_after_lag
2010-01,one_month_growth,16980,missing_transformed_hours_after_lag
2010-01,one_month_growth,16984,missing_laus_sa;missing_transformed_permits_after_lag
2010-01,one_month_growth,17020,missing_laus_sa;missing_transformed_hours_after_lag
2010-01,one_month_growth,17140,missing_transformed_hours_after_lag
2010-01,one_month_growth,17300,missing_transformed_hours_after_lag
2010-01,one_month_growth,17410,missing_transformed_permits_after_lag
2010-01,one_month_growth,17460,missing_laus_sa;missing_transformed_hours_after_lag
2010-01,one_month_growth,17660,missing_transformed_hours_after_lag
2010-01,one_month_growth,17820,missing_laus_sa
2010-01,one_month_growth,18020,missing_transformed_hours_after_lag
2010-01,one_month_growth,18700,missing_transformed_hours_after_lag
2010-01,one_month_growth,18880,missing_laus_sa
2010-01,one_month_growth,19060,missing_laus_sa;missing_transformed_hours_after_lag
2010-01,one_month_growth,19100,missing_transformed_hours_after_lag
2010-01,one_month_growth,19140,missing_transformed_permits_after_lag
2010-01,one_month_growth,19180,missing_laus_sa;missing_transformed_hours_after_lag
2010-01,one_month_growth,19260,missing_laus_sa;missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2010-01,one_month_growth,19300,missing_laus_sa;missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2010-01,one_month_growth,19340,missing_transformed_hours_after_lag
2010-01,one_month_growth,19380,missing_laus_sa;missing_transformed_hours_after_lag
2010-01,one_month_growth,19430,missing_transformed_permits_after_lag
2010-01,one_month_growth,19460,missing_laus_sa;missing_transformed_hours_after_lag
2010-01,one_month_growth,19660,missing_laus_sa;missing_transformed_hours_after_lag
2010-01,one_month_growth,19740,missing_laus_sa;missing_transformed_hours_after_lag
2010-01,one_month_growth,19804,missing_laus_sa;missing_transformed_permits_after_lag
2010-01,one_month_growth,19820,missing_transformed_hours_after_lag
2010-01,one_month_growth,20020,missing_laus_sa
2010-01,one_month_growth,20100,missing_laus_sa
2010-01,one_month_growth,20500,missing_transformed_hours_after_lag
2010-01,one_month_growth,20580,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2010-01,one_month_growth,20700,missing_laus_sa;missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2010-01,one_month_growth,20940,missing_laus_sa
2010-01,one_month_growth,21420,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2010-01,one_month_growth,21660,missing_transformed_hours_after_lag
2010-01,one_month_growth,21820,missing_laus_sa
2010-01,one_month_growth,22020,missing_transformed_hours_after_lag
2010-01,one_month_growth,22220,missing_laus_sa
2010-01,one_month_growth,22380,missing_laus_sa
2010-01,one_month_growth,22520,missing_laus_sa
2010-01,one_month_growth,22660,missing_laus_sa;missing_transformed_hours_after_lag
2010-01,one_month_growth,22744,missing_laus_sa;missing_transformed_permits_after_lag
2010-01,one_month_growth,22900,missing_laus_sa
2010-01,one_month_growth,23104,missing_laus_sa;missing_transformed_permits_after_lag
2010-01,one_month_growth,23224,missing_laus_sa;missing_transformed_permits_after_lag
2010-01,one_month_growth,23420,missing_laus_sa;missing_transformed_hours_after_lag
2010-01,one_month_growth,23460,missing_laus_sa
2010-01,one_month_growth,23540,missing_laus_sa
2010-01,one_month_growth,23900,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2010-01,one_month_growth,24140,missing_transformed_permits_after_lag
2010-01,one_month_growth,24220,missing_transformed_hours_after_lag
2010-01,one_month_growth,24260,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2010-01,one_month_growth,24300,missing_laus_sa
2010-01,one_month_growth,24420,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2010-01,one_month_growth,24500,missing_transformed_hours_after_lag
2010-01,one_month_growth,24540,missing_laus_sa
2010-01,one_month_growth,24580,missing_transformed_hours_after_lag
2010-01,one_month_growth,25020,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2010-01,one_month_growth,25220,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2010-01,one_month_growth,25260,missing_laus_sa;missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2010-01,one_month_growth,25540,missing_laus_sa
2010-01,one_month_growth,25740,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2010-01,one_month_growth,25940,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2010-01,one_month_growth,26100,missing_laus_sa;missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2010-01,one_month_growth,26140,missing_laus_sa;missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2010-01,one_month_growth,26180,missing_laus_sa;missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2010-01,one_month_growth,26300,missing_laus_sa
2010-01,one_month_growth,26420,missing_transformed_hours_after_lag
2010-01,one_month_growth,26580,missing_transformed_hours_after_lag
2010-01,one_month_growth,26620,missing_laus_sa
2010-01,one_month_growth,26820,missing_transformed_hours_after_lag
2010-01,one_month_growth,27060,missing_transformed_hours_after_lag
2010-01,one_month_growth,27100,missing_transformed_hours_after_lag
2010-01,one_month_growth,27140,missing_transformed_hours_after_lag
2010-01,one_month_growth,27260,missing_laus_sa
2010-01,one_month_growth,27620,missing_transformed_permits_after_lag
2010-01,one_month_growth,27860,missing_laus_sa
2010-01,one_month_growth,27980,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2010-01,one_month_growth,28020,missing_transformed_hours_after_lag
2010-01,one_month_growth,28140,missing_transformed_hours_after_lag
2010-01,one_month_growth,28420,missing_transformed_hours_after_lag
2010-01,one_month_growth,28450,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2010-01,one_month_growth,28660,missing_transformed_hours_after_lag
2010-01,one_month_growth,28880,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2010-01,one_month_growth,29020,missing_transformed_hours_after_lag
2010-01,one_month_growth,29140,missing_laus_sa;missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2010-01,one_month_growth,29200,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2010-01,one_month_growth,29340,missing_transformed_hours_after_lag
2010-01,one_month_growth,29404,missing_laus_sa;missing_transformed_permits_after_lag
2010-01,one_month_growth,29414,missing_laus_sa;missing_transformed_permits_after_lag
2010-01,one_month_growth,29420,missing_laus_sa
2010-01,one_month_growth,29460,missing_laus_sa
2010-01,one_month_growth,29940,missing_transformed_hours_after_lag
2010-01,one_month_growth,30020,missing_transformed_hours_after_lag
2010-01,one_month_growth,30300,missing_transformed_hours_after_lag
2010-01,one_month_growth,30460,missing_transformed_permits_after_lag
2010-01,one_month_growth,30500,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2010-01,one_month_growth,30620,missing_transformed_hours_after_lag
2010-01,one_month_growth,30700,missing_transformed_hours_after_lag
2010-01,one_month_growth,30780,missing_laus_sa
2010-01,one_month_growth,30860,missing_transformed_hours_after_lag
2010-01,one_month_growth,31020,missing_transformed_hours_after_lag
2010-01,one_month_growth,31080,missing_laus_sa;missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2010-01,one_month_growth,31100,missing_laus_sa;missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2010-01,one_month_growth,31180,missing_transformed_hours_after_lag
2010-01,one_month_growth,31460,missing_laus_sa;missing_transformed_hours_after_lag
2010-01,one_month_growth,31700,missing_transformed_hours_after_lag
2010-01,one_month_growth,31860,missing_transformed_hours_after_lag
2010-01,one_month_growth,31900,missing_transformed_permits_after_lag
2010-01,one_month_growth,32420,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2010-01,one_month_growth,32580,missing_transformed_hours_after_lag
2010-01,one_month_growth,32780,missing_transformed_hours_after_lag
2010-01,one_month_growth,32900,missing_laus_sa;missing_transformed_hours_after_lag
2010-01,one_month_growth,33100,missing_laus_sa
2010-01,one_month_growth,33124,missing_laus_sa;missing_transformed_permits_after_lag
2010-01,one_month_growth,33220,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2010-01,one_month_growth,33260,missing_transformed_hours_after_lag
2010-01,one_month_growth,33340,missing_transformed_hours_after_lag
2010-01,one_month_growth,33460,missing_transformed_hours_after_lag
2010-01,one_month_growth,33500,missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2010-01,one_month_growth,33660,missing_laus_sa
2010-01,one_month_growth,33700,missing_laus_sa;missing_transformed_hours_after_lag
2010-01,one_month_growth,33860,missing_laus_sa;missing_transformed_hours_after_lag
2010-01,one_month_growth,34100,missing_transformed_permits_after_lag
2010-01,one_month_growth,34580,missing_transformed_hours_after_lag
2010-01,one_month_growth,34620,missing_transformed_hours_after_lag
2010-01,one_month_growth,34900,missing_laus_sa;missing_transformed_hours_after_lag;missing_transformed_permits_after_lag
2010-01,one_month_growth,34940,missing_laus_sa;missing_transformed_hours_after_lag
2010-01,one_month_growth,35004,missing_laus_sa;missing_transformed_permits_after_lag
2010-01,one_month_growth,35084,missing_laus_sa;missing_transformed_permits_after_lag
2010-01,one_month_growth,35300,missing_laus_sa
2010-01,one_month_growth,35380,missing_transformed_hours_after_lag
2010-01,one_month_growth,35620,missing_transformed_hours_after_lag
2010-01,one_month_growth,35840,missing_laus_sa
