cbsa_code,date,unemployment_rate_sa,seasonal_adjustment_source,preliminary_flag,laus_source,raw_line_number
21340,1996-09-01,11.6,official BLS smoothed SA metro table,0,ssamatab1.txt,31769
21340,1996-10-01,11.7,official BLS smoothed SA metro table,0,ssamatab1.txt,32162
21340,1996-11-01,11.8,official BLS smoothed SA metro table,0,ssamatab1.txt,32555
21340,1996-12-01,11.8,official BLS smoothed SA metro table,0,ssamatab1.txt,32948
21340,1997-01-01,11.8,official BLS smoothed SA metro table,0,ssamatab1.txt,33341
21340,1997-02-01,11.7,official BLS smoothed SA metro table,0,ssamatab1.txt,33734
21340,1997-03-01,11.6,official BLS smoothed SA metro table,0,ssamatab1.txt,34127
21340,1997-04-01,11.4,official BLS smoothed SA metro table,0,ssamatab1.txt,34520
21340,1997-05-01,11.3,official BLS smoothed SA metro table,0,ssamatab1.txt,34913
21340,1997-06-01,11.3,official BLS smoothed SA metro table,0,ssamatab1.txt,35306
21340,1997-07-01,11.2,official BLS smoothed SA metro table,0,ssamatab1.txt,35699
21340,1997-08-01,11.1,official BLS smoothed SA metro table,0,ssamatab1.txt,36092
21340,1997-09-01,11.0,official BLS smoothed SA metro table,0,ssamatab1.txt,36485
21340,1997-10-01,10.7,official BLS smoothed SA metro table,0,ssamatab1.txt,36878
21340,1997-11-01,10.5,official BLS smoothed SA metro table,0,ssamatab1.txt,37271
21340,1997-12-01,10.2,official BLS smoothed SA metro table,0,ssamatab1.txt,37664
21340,1998-01-01,10.0,official BLS smoothed SA metro table,0,ssamatab1.txt,38057
21340,1998-02-01,10.0,official BLS smoothed SA metro table,0,ssamatab1.txt,38450
21340,1998-03-01,10.0,official BLS smoothed SA metro table,0,ssamatab1.txt,38843
21340,1998-04-01,10.1,official BLS smoothed SA metro table,0,ssamatab1.txt,39236
21340,1998-05-01,10.3,official BLS smoothed SA metro table,0,ssamatab1.txt,39629
21340,1998-06-01,10.5,official BLS smoothed SA metro table,0,ssamatab1.txt,40022
21340,1998-07-01,10.8,official BLS smoothed SA metro table,0,ssamatab1.txt,40415
21340,1998-08-01,10.9,official BLS smoothed SA metro table,0,ssamatab1.txt,40808
21340,1998-09-01,10.9,official BLS smoothed SA metro table,0,ssamatab1.txt,41201
21340,1998-10-01,10.8,official BLS smoothed SA metro table,0,ssamatab1.txt,41594
21340,1998-11-01,10.6,official BLS smoothed SA metro table,0,ssamatab1.txt,41987
21340,1998-12-01,10.3,official BLS smoothed SA metro table,0,ssamatab1.txt,42380
21340,1999-01-01,10.0,official BLS smoothed SA metro table,0,ssamatab1.txt,42773
21340,1999-02-01,9.8,official BLS smoothed SA metro table,0,ssamatab1.txt,43166
21340,1999-03-01,9.7,official BLS smoothed SA metro table,0,ssamatab1.txt,43559
21340,1999-04-01,9.6,official BLS smoothed SA metro table,0,ssamatab1.txt,43952
21340,1999-05-01,9.6,official BLS smoothed SA metro table,0,ssamatab1.txt,44345
21340,1999-06-01,9.6,official BLS smoothed SA metro table,0,ssamatab1.txt,44738
21340,1999-07-01,9.6,official BLS smoothed SA metro table,0,ssamatab1.txt,45131
21340,1999-08-01,9.5,official BLS smoothed SA metro table,0,ssamatab1.txt,45524
21340,1999-09-01,9.5,official BLS smoothed SA metro table,0,ssamatab1.txt,45917
21340,1999-10-01,9.4,official BLS smoothed SA metro table,0,ssamatab1.txt,46310
21340,1999-11-01,9.4,official BLS smoothed SA metro table,0,ssamatab1.txt,46703
21340,1999-12-01,9.4,official BLS smoothed SA metro table,0,ssamatab1.txt,47096
21340,2000-01-01,7.2,official BLS smoothed SA metro table,0,ssamatab1.txt,47489
21340,2000-02-01,7.2,official BLS smoothed SA metro table,0,ssamatab1.txt,47882
21340,2000-03-01,7.2,official BLS smoothed SA metro table,0,ssamatab1.txt,48275
21340,2000-04-01,7.1,official BLS smoothed SA metro table,0,ssamatab1.txt,48668
21340,2000-05-01,7.0,official BLS smoothed SA metro table,0,ssamatab1.txt,49061
21340,2000-06-01,6.9,official BLS smoothed SA metro table,0,ssamatab1.txt,49454
21340,2000-07-01,6.7,official BLS smoothed SA metro table,0,ssamatab1.txt,49847
21340,2000-08-01,6.6,official BLS smoothed SA metro table,0,ssamatab1.txt,50240
21340,2000-09-01,6.5,official BLS smoothed SA metro table,0,ssamatab1.txt,50633
21340,2000-10-01,6.4,official BLS smoothed SA metro table,0,ssamatab1.txt,51026
21340,2000-11-01,6.3,official BLS smoothed SA metro table,0,ssamatab1.txt,51419
21340,2000-12-01,6.3,official BLS smoothed SA metro table,0,ssamatab1.txt,51812
21340,2001-01-01,6.4,official BLS smoothed SA metro table,0,ssamatab1.txt,52205
21340,2001-02-01,6.5,official BLS smoothed SA metro table,0,ssamatab1.txt,52598
21340,2001-03-01,6.7,official BLS smoothed SA metro table,0,ssamatab1.txt,52991
21340,2001-04-01,6.8,official BLS smoothed SA metro table,0,ssamatab1.txt,53384
21340,2001-05-01,7.0,official BLS smoothed SA metro table,0,ssamatab1.txt,53777
21340,2001-06-01,7.1,official BLS smoothed SA metro table,0,ssamatab1.txt,54170
21340,2001-07-01,7.3,official BLS smoothed SA metro table,0,ssamatab1.txt,54563
21340,2001-08-01,7.4,official BLS smoothed SA metro table,0,ssamatab1.txt,54956
21340,2001-09-01,7.6,official BLS smoothed SA metro table,0,ssamatab1.txt,55349
21340,2001-10-01,7.8,official BLS smoothed SA metro table,0,ssamatab1.txt,55742
21340,2001-11-01,8.0,official BLS smoothed SA metro table,0,ssamatab1.txt,56135
21340,2001-12-01,8.1,official BLS smoothed SA metro table,0,ssamatab1.txt,56528
21340,2002-01-01,8.1,official BLS smoothed SA metro table,0,ssamatab1.txt,56921
21340,2002-02-01,8.2,official BLS smoothed SA metro table,0,ssamatab1.txt,57314
21340,2002-03-01,8.2,official BLS smoothed SA metro table,0,ssamatab1.txt,57707
21340,2002-04-01,8.2,official BLS smoothed SA metro table,0,ssamatab1.txt,58100
21340,2002-05-01,8.2,official BLS smoothed SA metro table,0,ssamatab1.txt,58493
21340,2002-06-01,8.1,official BLS smoothed SA metro table,0,ssamatab1.txt,58886
21340,2002-07-01,8.0,official BLS smoothed SA metro table,0,ssamatab1.txt,59279
21340,2002-08-01,8.0,official BLS smoothed SA metro table,0,ssamatab1.txt,59672
21340,2002-09-01,8.1,official BLS smoothed SA metro table,0,ssamatab1.txt,60065
21340,2002-10-01,8.2,official BLS smoothed SA metro table,0,ssamatab1.txt,60458
21340,2002-11-01,8.4,official BLS smoothed SA metro table,0,ssamatab1.txt,60851
21340,2002-12-01,8.6,official BLS smoothed SA metro table,0,ssamatab1.txt,61244
21340,2003-01-01,8.7,official BLS smoothed SA metro table,0,ssamatab1.txt,61637
21340,2003-02-01,8.8,official BLS smoothed SA metro table,0,ssamatab1.txt,62030
21340,2003-03-01,8.9,official BLS smoothed SA metro table,0,ssamatab1.txt,62423
21340,2003-04-01,9.0,official BLS smoothed SA metro table,0,ssamatab1.txt,62816
21340,2003-05-01,9.1,official BLS smoothed SA metro table,0,ssamatab1.txt,63209
21340,2003-06-01,9.1,official BLS smoothed SA metro table,0,ssamatab1.txt,63602
21340,2003-07-01,9.1,official BLS smoothed SA metro table,0,ssamatab1.txt,63995
21340,2003-08-01,9.0,official BLS smoothed SA metro table,0,ssamatab1.txt,64388
21340,2003-09-01,8.9,official BLS smoothed SA metro table,0,ssamatab1.txt,64781
21340,2003-10-01,8.7,official BLS smoothed SA metro table,0,ssamatab1.txt,65174
21340,2003-11-01,8.5,official BLS smoothed SA metro table,0,ssamatab1.txt,65567
21340,2003-12-01,8.4,official BLS smoothed SA metro table,0,ssamatab1.txt,65960
21340,2004-01-01,8.2,official BLS smoothed SA metro table,0,ssamatab1.txt,66353
21340,2004-02-01,8.1,official BLS smoothed SA metro table,0,ssamatab1.txt,66746
21340,2004-03-01,8.0,official BLS smoothed SA metro table,0,ssamatab1.txt,67139
21340,2004-04-01,7.8,official BLS smoothed SA metro table,0,ssamatab1.txt,67532
21340,2004-05-01,7.6,official BLS smoothed SA metro table,0,ssamatab1.txt,67925
21340,2004-06-01,7.4,official BLS smoothed SA metro table,0,ssamatab1.txt,68318
21340,2004-07-01,7.2,official BLS smoothed SA metro table,0,ssamatab1.txt,68711
21340,2004-08-01,7.2,official BLS smoothed SA metro table,0,ssamatab1.txt,69104
21340,2004-09-01,7.3,official BLS smoothed SA metro table,0,ssamatab1.txt,69497
21340,2004-10-01,7.4,official BLS smoothed SA metro table,0,ssamatab1.txt,69890
21340,2004-11-01,7.6,official BLS smoothed SA metro table,0,ssamatab1.txt,70283
21340,2004-12-01,7.7,official BLS smoothed SA metro table,0,ssamatab1.txt,70676
21340,2005-01-01,7.8,official BLS smoothed SA metro table,0,ssamatab1.txt,71069
21340,2005-02-01,7.7,official BLS smoothed SA metro table,0,ssamatab1.txt,71462
21340,2005-03-01,7.6,official BLS smoothed SA metro table,0,ssamatab1.txt,71855
21340,2005-04-01,7.4,official BLS smoothed SA metro table,0,ssamatab1.txt,72248
21340,2005-05-01,7.2,official BLS smoothed SA metro table,0,ssamatab1.txt,72641
21340,2005-06-01,7.0,official BLS smoothed SA metro table,0,ssamatab1.txt,73034
21340,2005-07-01,6.9,official BLS smoothed SA metro table,0,ssamatab1.txt,73427
21340,2005-08-01,6.8,official BLS smoothed SA metro table,0,ssamatab1.txt,73820
21340,2005-09-01,6.8,official BLS smoothed SA metro table,0,ssamatab1.txt,74213
21340,2005-10-01,6.8,official BLS smoothed SA metro table,0,ssamatab1.txt,74606
21340,2005-11-01,6.7,official BLS smoothed SA metro table,0,ssamatab1.txt,74999
21340,2005-12-01,6.7,official BLS smoothed SA metro table,0,ssamatab1.txt,75392
21340,2006-01-01,6.7,official BLS smoothed SA metro table,0,ssamatab1.txt,75785
21340,2006-02-01,6.8,official BLS smoothed SA metro table,0,ssamatab1.txt,76178
21340,2006-03-01,6.9,official BLS smoothed SA metro table,0,ssamatab1.txt,76571
21340,2006-04-01,7.0,official BLS smoothed SA metro table,0,ssamatab1.txt,76964
21340,2006-05-01,7.0,official BLS smoothed SA metro table,0,ssamatab1.txt,77357
21340,2006-06-01,7.0,official BLS smoothed SA metro table,0,ssamatab1.txt,77750
21340,2006-07-01,6.9,official BLS smoothed SA metro table,0,ssamatab1.txt,78143
21340,2006-08-01,6.8,official BLS smoothed SA metro table,0,ssamatab1.txt,78536
21340,2006-09-01,6.7,official BLS smoothed SA metro table,0,ssamatab1.txt,78929
21340,2006-10-01,6.6,official BLS smoothed SA metro table,0,ssamatab1.txt,79322
21340,2006-11-01,6.5,official BLS smoothed SA metro table,0,ssamatab1.txt,79715
21340,2006-12-01,6.5,official BLS smoothed SA metro table,0,ssamatab1.txt,80108
21340,2007-01-01,6.4,official BLS smoothed SA metro table,0,ssamatab1.txt,80501
21340,2007-02-01,6.2,official BLS smoothed SA metro table,0,ssamatab1.txt,80894
21340,2007-03-01,6.1,official BLS smoothed SA metro table,0,ssamatab1.txt,81287
21340,2007-04-01,6.0,official BLS smoothed SA metro table,0,ssamatab1.txt,81680
21340,2007-05-01,5.9,official BLS smoothed SA metro table,0,ssamatab1.txt,82073
21340,2007-06-01,5.8,official BLS smoothed SA metro table,0,ssamatab1.txt,82466
21340,2007-07-01,5.8,official BLS smoothed SA metro table,0,ssamatab1.txt,82859
21340,2007-08-01,5.7,official BLS smoothed SA metro table,0,ssamatab1.txt,83252
21340,2007-09-01,5.7,official BLS smoothed SA metro table,0,ssamatab1.txt,83645
21340,2007-10-01,5.6,official BLS smoothed SA metro table,0,ssamatab1.txt,84038
21340,2007-11-01,5.6,official BLS smoothed SA metro table,0,ssamatab1.txt,84431
21340,2007-12-01,5.6,official BLS smoothed SA metro table,0,ssamatab1.txt,84824
21340,2008-01-01,5.6,official BLS smoothed SA metro table,0,ssamatab1.txt,85217
21340,2008-02-01,5.6,official BLS smoothed SA metro table,0,ssamatab1.txt,85610
21340,2008-03-01,5.6,official BLS smoothed SA metro table,0,ssamatab1.txt,86003
21340,2008-04-01,5.7,official BLS smoothed SA metro table,0,ssamatab1.txt,86396
21340,2008-05-01,5.8,official BLS smoothed SA metro table,0,ssamatab1.txt,86789
21340,2008-06-01,6.0,official BLS smoothed SA metro table,0,ssamatab1.txt,87182
21340,2008-07-01,6.1,official BLS smoothed SA metro table,0,ssamatab1.txt,87575
21340,2008-08-01,6.3,official BLS smoothed SA metro table,0,ssamatab1.txt,87968
21340,2008-09-01,6.5,official BLS smoothed SA metro table,0,ssamatab1.txt,88361
21340,2008-10-01,6.7,official BLS smoothed SA metro table,0,ssamatab1.txt,88754
21340,2008-11-01,6.9,official BLS smoothed SA metro table,0,ssamatab1.txt,89147
21340,2008-12-01,7.2,official BLS smoothed SA metro table,0,ssamatab1.txt,89540
21340,2009-01-01,7.4,official BLS smoothed SA metro table,0,ssamatab1.txt,89933
21340,2009-02-01,7.6,official BLS smoothed SA metro table,0,ssamatab1.txt,90326
21340,2009-03-01,7.7,official BLS smoothed SA metro table,0,ssamatab1.txt,90719
21340,2009-04-01,7.8,official BLS smoothed SA metro table,0,ssamatab1.txt,91112
21340,2009-05-01,9.2,official BLS smoothed SA metro table,0,ssamatab1.txt,91505
21340,2009-06-01,9.3,official BLS smoothed SA metro table,0,ssamatab1.txt,91898
21340,2009-07-01,9.4,official BLS smoothed SA metro table,0,ssamatab1.txt,92291
21340,2009-08-01,9.5,official BLS smoothed SA metro table,0,ssamatab1.txt,92684
21340,2009-09-01,9.6,official BLS smoothed SA metro table,0,ssamatab1.txt,93077
21340,2009-10-01,9.6,official BLS smoothed SA metro table,0,ssamatab1.txt,93470
21340,2009-11-01,9.6,official BLS smoothed SA metro table,0,ssamatab1.txt,93863
21340,2009-12-01,9.6,official BLS smoothed SA metro table,0,ssamatab1.txt,94256
21340,2010-01-01,9.0,official BLS smoothed SA metro table,0,ssamatab1.txt,94649
21340,2010-02-01,9.1,official BLS smoothed SA metro table,0,ssamatab1.txt,95042
21340,2010-03-01,9.1,official BLS smoothed SA metro table,0,ssamatab1.txt,95435
21340,2010-04-01,9.1,official BLS smoothed SA metro table,0,ssamatab1.txt,95828
21340,2010-05-01,9.1,official BLS smoothed SA metro table,0,ssamatab1.txt,96221
21340,2010-06-01,9.1,official BLS smoothed SA metro table,0,ssamatab1.txt,96614
21340,2010-07-01,9.2,official BLS smoothed SA metro table,0,ssamatab1.txt,97007
21340,2010-08-01,9.3,official BLS smoothed SA metro table,0,ssamatab1.txt,97400
21340,2010-09-01,9.4,official BLS smoothed SA metro table,0,ssamatab1.txt,97793
21340,2010-10-01,9.6,official BLS smoothed SA metro table,0,ssamatab1.txt,98186
21340,2010-11-01,9.7,official BLS smoothed SA metro table,0,ssamatab1.txt,98579
21340,2010-12-01,9.7,official BLS smoothed SA metro table,0,ssamatab1.txt,98972
21340,2011-01-01,9.8,official BLS smoothed SA metro table,0,ssamatab1.txt,99365
21340,2011-02-01,9.8,official BLS smoothed SA metro table,0,ssamatab1.txt,99758
21340,2011-03-01,9.9,official BLS smoothed SA metro table,0,ssamatab1.txt,100151
21340,2011-04-01,10.0,official BLS smoothed SA metro table,0,ssamatab1.txt,100544
21340,2011-05-01,10.1,official BLS smoothed SA metro table,0,ssamatab1.txt,100937
21340,2011-06-01,10.2,official BLS smoothed SA metro table,0,ssamatab1.txt,101330
21340,2011-07-01,10.2,official BLS smoothed SA metro table,0,ssamatab1.txt,101723
21340,2011-08-01,10.1,official BLS smoothed SA metro table,0,ssamatab1.txt,102116
21340,2011-09-01,9.9,official BLS smoothed SA metro table,0,ssamatab1.txt,102509
21340,2011-10-01,9.7,official BLS smoothed SA metro table,0,ssamatab1.txt,102902
21340,2011-11-01,9.4,official BLS smoothed SA metro table,0,ssamatab1.txt,103295
21340,2011-12-01,9.1,official BLS smoothed SA metro table,0,ssamatab1.txt,103688
21340,2012-01-01,8.9,official BLS smoothed SA metro table,0,ssamatab1.txt,104081
21340,2012-02-01,8.7,official BLS smoothed SA metro table,0,ssamatab1.txt,104474
21340,2012-03-01,8.6,official BLS smoothed SA metro table,0,ssamatab1.txt,104867
21340,2012-04-01,8.7,official BLS smoothed SA metro table,0,ssamatab1.txt,105260
21340,2012-05-01,8.7,official BLS smoothed SA metro table,0,ssamatab1.txt,105653
21340,2012-06-01,8.7,official BLS smoothed SA metro table,0,ssamatab1.txt,106046
21340,2012-07-01,8.6,official BLS smoothed SA metro table,0,ssamatab1.txt,106439
21340,2012-08-01,8.5,official BLS smoothed SA metro table,0,ssamatab1.txt,106832
21340,2012-09-01,8.3,official BLS smoothed SA metro table,0,ssamatab1.txt,107225
21340,2012-10-01,8.2,official BLS smoothed SA metro table,0,ssamatab1.txt,107618
21340,2012-11-01,8.2,official BLS smoothed SA metro table,0,ssamatab1.txt,108011
21340,2012-12-01,8.2,official BLS smoothed SA metro table,0,ssamatab1.txt,108404
21340,2013-01-01,8.3,official BLS smoothed SA metro table,0,ssamatab1.txt,108797
21340,2013-02-01,8.3,official BLS smoothed SA metro table,0,ssamatab1.txt,109190
21340,2013-03-01,8.3,official BLS smoothed SA metro table,0,ssamatab1.txt,109583
21340,2013-04-01,8.3,official BLS smoothed SA metro table,0,ssamatab1.txt,109976
21340,2013-05-01,8.2,official BLS smoothed SA metro table,0,ssamatab1.txt,110369
21340,2013-06-01,8.2,official BLS smoothed SA metro table,0,ssamatab1.txt,110762
21340,2013-07-01,8.1,official BLS smoothed SA metro table,0,ssamatab1.txt,111155
21340,2013-08-01,7.9,official BLS smoothed SA metro table,0,ssamatab1.txt,111548
21340,2013-09-01,7.8,official BLS smoothed SA metro table,0,ssamatab1.txt,111941
21340,2013-10-01,7.6,official BLS smoothed SA metro table,0,ssamatab1.txt,112334
21340,2013-11-01,7.4,official BLS smoothed SA metro table,0,ssamatab1.txt,112727
21340,2013-12-01,7.2,official BLS smoothed SA metro table,0,ssamatab1.txt,113120
21340,2014-01-01,7.1,official BLS smoothed SA metro table,0,ssamatab1.txt,113513
21340,2014-02-01,6.9,official BLS smoothed SA metro table,0,ssamatab1.txt,113906
21340,2014-03-01,6.8,official BLS smoothed SA metro table,0,ssamatab1.txt,114299
21340,2014-04-01,6.7,official BLS smoothed SA metro table,0,ssamatab1.txt,114692
21340,2014-05-01,6.7,official BLS smoothed SA metro table,0,ssamatab1.txt,115085
21340,2014-06-01,6.7,official BLS smoothed SA metro table,0,ssamatab1.txt,115478
21340,2014-07-01,6.6,official BLS smoothed SA metro table,0,ssamatab1.txt,115871
21340,2014-08-01,6.5,official BLS smoothed SA metro table,0,ssamatab1.txt,116264
21340,2014-09-01,6.4,official BLS smoothed SA metro table,0,ssamatab1.txt,116657
21340,2014-10-01,6.2,official BLS smoothed SA metro table,0,ssamatab1.txt,117050
21340,2014-11-01,5.9,official BLS smoothed SA metro table,0,ssamatab1.txt,117443
21340,2014-12-01,5.7,official BLS smoothed SA metro table,0,ssamatab1.txt,117836
21340,2015-01-01,5.6,official BLS smoothed SA metro table,0,ssamatab1.txt,118229
21340,2015-02-01,5.4,official BLS smoothed SA metro table,0,ssamatab1.txt,118622
21340,2015-03-01,5.3,official BLS smoothed SA metro table,0,ssamatab1.txt,119015
21340,2015-04-01,5.3,official BLS smoothed SA metro table,0,ssamatab1.txt,119408
21340,2015-05-01,5.2,official BLS smoothed SA metro table,0,ssamatab1.txt,119801
21340,2015-06-01,5.2,official BLS smoothed SA metro table,0,ssamatab1.txt,120194
21340,2015-07-01,5.1,official BLS smoothed SA metro table,0,ssamatab1.txt,120587
21340,2015-08-01,5.1,official BLS smoothed SA metro table,0,ssamatab1.txt,120980
21340,2015-09-01,5.1,official BLS smoothed SA metro table,0,ssamatab1.txt,121373
21340,2015-10-01,5.1,official BLS smoothed SA metro table,0,ssamatab1.txt,121766
21340,2015-11-01,5.0,official BLS smoothed SA metro table,0,ssamatab1.txt,122159
21340,2015-12-01,5.0,official BLS smoothed SA metro table,0,ssamatab1.txt,122552
21340,2016-01-01,4.7,official BLS smoothed SA metro table,0,ssamatab1.txt,122945
21340,2016-02-01,4.7,official BLS smoothed SA metro table,0,ssamatab1.txt,123338
21340,2016-03-01,4.7,official BLS smoothed SA metro table,0,ssamatab1.txt,123731
21340,2016-04-01,4.7,official BLS smoothed SA metro table,0,ssamatab1.txt,124124
21340,2016-05-01,4.7,official BLS smoothed SA metro table,0,ssamatab1.txt,124517
21340,2016-06-01,4.8,official BLS smoothed SA metro table,0,ssamatab1.txt,124910
21340,2016-07-01,4.9,official BLS smoothed SA metro table,0,ssamatab1.txt,125303
21340,2016-08-01,4.9,official BLS smoothed SA metro table,0,ssamatab1.txt,125696
21340,2016-09-01,4.9,official BLS smoothed SA metro table,0,ssamatab1.txt,126089
21340,2016-10-01,5.0,official BLS smoothed SA metro table,0,ssamatab1.txt,126482
21340,2016-11-01,5.0,official BLS smoothed SA metro table,0,ssamatab1.txt,126875
21340,2016-12-01,5.0,official BLS smoothed SA metro table,0,ssamatab1.txt,127268
21340,2017-01-01,5.0,official BLS smoothed SA metro table,0,ssamatab1.txt,127661
21340,2017-02-01,4.9,official BLS smoothed SA metro table,0,ssamatab1.txt,128054
21340,2017-03-01,4.9,official BLS smoothed SA metro table,0,ssamatab1.txt,128447
21340,2017-04-01,4.8,official BLS smoothed SA metro table,0,ssamatab1.txt,128840
21340,2017-05-01,4.6,official BLS smoothed SA metro table,0,ssamatab1.txt,129233
21340,2017-06-01,4.5,official BLS smoothed SA metro table,0,ssamatab1.txt,129626
21340,2017-07-01,4.4,official BLS smoothed SA metro table,0,ssamatab1.txt,130019
21340,2017-08-01,4.3,official BLS smoothed SA metro table,0,ssamatab1.txt,130412
21340,2017-09-01,4.3,official BLS smoothed SA metro table,0,ssamatab1.txt,130805
21340,2017-10-01,4.2,official BLS smoothed SA metro table,0,ssamatab1.txt,131198
21340,2017-11-01,4.2,official BLS smoothed SA metro table,0,ssamatab1.txt,131591
21340,2017-12-01,4.3,official BLS smoothed SA metro table,0,ssamatab1.txt,131984
21340,2018-01-01,4.3,official BLS smoothed SA metro table,0,ssamatab1.txt,132377
21340,2018-02-01,4.3,official BLS smoothed SA metro table,0,ssamatab1.txt,132770
21340,2018-03-01,4.3,official BLS smoothed SA metro table,0,ssamatab1.txt,133163
21340,2018-04-01,4.3,official BLS smoothed SA metro table,0,ssamatab1.txt,133556
21340,2018-05-01,4.2,official BLS smoothed SA metro table,0,ssamatab1.txt,133949
21340,2018-06-01,4.1,official BLS smoothed SA metro table,0,ssamatab1.txt,134342
21340,2018-07-01,4.1,official BLS smoothed SA metro table,0,ssamatab1.txt,134735
21340,2018-08-01,4.0,official BLS smoothed SA metro table,0,ssamatab1.txt,135128
21340,2018-09-01,4.0,official BLS smoothed SA metro table,0,ssamatab1.txt,135521
21340,2018-10-01,4.0,official BLS smoothed SA metro table,0,ssamatab1.txt,135914
21340,2018-11-01,4.0,official BLS smoothed SA metro table,0,ssamatab1.txt,136307
21340,2018-12-01,4.0,official BLS smoothed SA metro table,0,ssamatab1.txt,136700
21340,2019-01-01,4.0,official BLS smoothed SA metro table,0,ssamatab1.txt,137093
21340,2019-02-01,3.9,official BLS smoothed SA metro table,0,ssamatab1.txt,137486
21340,2019-03-01,3.8,official BLS smoothed SA metro table,0,ssamatab1.txt,137879
21340,2019-04-01,3.7,official BLS smoothed SA metro table,0,ssamatab1.txt,138272
21340,2019-05-01,3.7,official BLS smoothed SA metro table,0,ssamatab1.txt,138665
21340,2019-06-01,3.6,official BLS smoothed SA metro table,0,ssamatab1.txt,139058
21340,2019-07-01,3.6,official BLS smoothed SA metro table,0,ssamatab1.txt,139451
21340,2019-08-01,3.7,official BLS smoothed SA metro table,0,ssamatab1.txt,139844
21340,2019-09-01,3.7,official BLS smoothed SA metro table,0,ssamatab1.txt,140237
21340,2019-10-01,3.7,official BLS smoothed SA metro table,0,ssamatab1.txt,140630
21340,2019-11-01,3.6,official BLS smoothed SA metro table,0,ssamatab1.txt,141023
21340,2019-12-01,3.6,official BLS smoothed SA metro table,0,ssamatab1.txt,141416
21340,2020-01-01,3.5,official BLS smoothed SA metro table,0,ssamatab1.txt,141809
21340,2020-02-01,3.5,official BLS smoothed SA metro table,0,ssamatab1.txt,142202
21340,2020-03-01,5.5,official BLS smoothed SA metro table,0,ssamatab1.txt,142595
21340,2020-04-01,13.8,official BLS smoothed SA metro table,0,ssamatab1.txt,142988
21340,2020-05-01,13.0,official BLS smoothed SA metro table,0,ssamatab1.txt,143381
21340,2020-06-01,10.8,official BLS smoothed SA metro table,0,ssamatab1.txt,143774
21340,2020-07-01,9.3,official BLS smoothed SA metro table,0,ssamatab1.txt,144167
21340,2020-08-01,7.6,official BLS smoothed SA metro table,0,ssamatab1.txt,144560
21340,2020-09-01,7.5,official BLS smoothed SA metro table,0,ssamatab1.txt,144953
21340,2020-10-01,7.0,official BLS smoothed SA metro table,0,ssamatab1.txt,145346
21340,2020-11-01,7.9,official BLS smoothed SA metro table,0,ssamatab1.txt,145739
21340,2020-12-01,7.6,official BLS smoothed SA metro table,0,ssamatab1.txt,146132
21340,2021-01-01,7.3,official BLS smoothed SA metro table,0,ssamatab1.txt,146525
21340,2021-02-01,7.1,official BLS smoothed SA metro table,0,ssamatab1.txt,146918
21340,2021-03-01,6.9,official BLS smoothed SA metro table,0,ssamatab1.txt,147311
21340,2021-04-01,6.7,official BLS smoothed SA metro table,0,ssamatab1.txt,147704
21340,2021-05-01,6.4,official BLS smoothed SA metro table,0,ssamatab1.txt,148097
21340,2021-06-01,6.1,official BLS smoothed SA metro table,0,ssamatab1.txt,148490
21340,2021-07-01,5.8,official BLS smoothed SA metro table,0,ssamatab1.txt,148883
21340,2021-08-01,5.6,official BLS smoothed SA metro table,0,ssamatab1.txt,149276
21340,2021-09-01,5.3,official BLS smoothed SA metro table,0,ssamatab1.txt,149669
21340,2021-10-01,5.0,official BLS smoothed SA metro table,0,ssamatab1.txt,150062
21340,2021-11-01,4.8,official BLS smoothed SA metro table,0,ssamatab1.txt,150455
21340,2021-12-01,4.7,official BLS smoothed SA metro table,0,ssamatab1.txt,150848
21340,2022-01-01,4.5,official BLS smoothed SA metro table,0,ssamatab1.txt,151241
21340,2022-02-01,4.4,official BLS smoothed SA metro table,0,ssamatab1.txt,151634
21340,2022-03-01,4.2,official BLS smoothed SA metro table,0,ssamatab1.txt,152027
21340,2022-04-01,4.1,official BLS smoothed SA metro table,0,ssamatab1.txt,152420
21340,2022-05-01,4.1,official BLS smoothed SA metro table,0,ssamatab1.txt,152813
21340,2022-06-01,4.0,official BLS smoothed SA metro table,0,ssamatab1.txt,153206
21340,2022-07-01,4.0,official BLS smoothed SA metro table,0,ssamatab1.txt,153599
21340,2022-08-01,4.0,official BLS smoothed SA metro table,0,ssamatab1.txt,153992
21340,2022-09-01,4.1,official BLS smoothed SA metro table,0,ssamatab1.txt,154385
21340,2022-10-01,4.1,official BLS smoothed SA metro table,0,ssamatab1.txt,154778
21340,2022-11-01,4.2,official BLS smoothed SA metro table,0,ssamatab1.txt,155171
21340,2022-12-01,4.3,official BLS smoothed SA metro table,0,ssamatab1.txt,155564
21340,2023-01-01,4.3,official BLS smoothed SA metro table,0,ssamatab1.txt,155957
21340,2023-02-01,4.3,official BLS smoothed SA metro table,0,ssamatab1.txt,156350
21340,2023-03-01,4.3,official BLS smoothed SA metro table,0,ssamatab1.txt,156743
21340,2023-04-01,4.3,official BLS smoothed SA metro table,0,ssamatab1.txt,157136
21340,2023-05-01,4.3,official BLS smoothed SA metro table,0,ssamatab1.txt,157529
21340,2023-06-01,4.3,official BLS smoothed SA metro table,0,ssamatab1.txt,157922
21340,2023-07-01,4.3,official BLS smoothed SA metro table,0,ssamatab1.txt,158315
21340,2023-08-01,4.3,official BLS smoothed SA metro table,0,ssamatab1.txt,158708
